Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",8,8,9,17,1,1.0,19.0,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,
12,"Anstey, Jacob",3,1,2,5,,,,,,1.0,,1.0,1.0,,,,,,,,,,
29,"Beaumont, Simon",5,2,3,8,1,,,,1.0,1.0,,,,,,,,,,,,,
21,"Bradley, Craig",17,1,5,22,,,,1.0,1.0,7.0,1.0,2.0,2.0,,,,,,,,,,
20,"Brown, Fraser",3,,2,5,,1.0,,,,2.0,3.0,,1.0,1.0,,,,,,,,,
16,"Camporeale, Scott",11,5,6,17,2,,,1.0,1.0,4.0,4.0,1.0,2.0,1.0,,,,,,,,,
34,"De Iulio, Ron",15,5,1,16,,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,
35,"Dean, Peter",8,3,3,11,1,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,
45,"Franchina, Anthony",8,1,3,11,1,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
36,"Hamill, Aaron",13,9,4,17,1,,,2.0,,3.0,,,,,,,,,,,,,
33,"Hogg, Matthew",8,2,6,14,,,,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,
27,"Hulme, Darren",11,4,6,17,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,,,,
43,"Koutoufides, Anthony",14,6,8,22,1,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,
17,"Lock, Damien",7,5,7,14,,,,1.0,1.0,3.0,,1.0,,,,,,,,,,,
22,"Manton, Glenn",7,7,4,11,,,,,5.0,,,1.0,,,,,,,,,,,
5,"McKay, Andrew",7,3,13,20,,,,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,
19,"Pearce, Brad",6,3,3,9,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,,
11,"Porter, Mark",1,1,,1,,,11.0,,,,,,,,,,,,,,,,
7,"Ratten, Brett",5,,13,18,,,,6.0,,2.0,8.0,,1.0,,,,,,,,,,
23,"Rice, Dean",9,5,5,14,,,,2.0,4.0,1.0,,,2.0,,,,,,,,,,
14,"Sexton, Michael",14,3,4,18,,,,1.0,2.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,,
8,"Whitnall, Lance",8,5,5,13,1,2.0,1.0,,,4.0,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,79,112,300,9,13.0,34.0,19.0,29.0,49.0,31.0,17.0,14.0,8.0,,,,,,,,,
Opposition,Opposition,198,87,111,309,14,12.0,20.0,34.0,40.0,48.0,33.0,26.0,8.0,14.0,6.0,,,,,,,,
