Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",7,6,3,10,1,2.0,,1.0,,5.0,,,1.0,2.0,,3.0,7.0,,2.0,,,,
42,"Bennett, Gerrard",7,4,5,12,,,,2.0,1.0,1.0,,2.0,2.0,1.0,,5.0,6.0,,,1.0,,,
17,"Bomford, Andrew",7,7,5,12,,1.0,,1.0,2.0,2.0,,1.0,,,,1.0,11.0,,1.0,2.0,,,
15,"Carey, Stefan",14,11,6,20,2,3.0,2.0,,2.0,2.0,1.0,1.0,,4.0,,6.0,15.0,2.0,5.0,,,,
41,"Cook, Troy",,,2,2,,,,1.0,,,,,,,,1.0,2.0,,,,,,
8,"Cresswell, Daryn",8,6,18,26,,,,1.0,,3.0,9.0,1.0,,,,10.0,18.0,1.0,1.0,,,,
28,"Crouch, Jared",6,,3,9,,,,1.0,4.0,2.0,1.0,2.0,,,,2.0,7.0,,,,,,
6,"Dunkley, Andrew",7,4,6,13,1,,1.0,,5.0,,1.0,1.0,,1.0,,10.0,3.0,1.0,1.0,3.0,,,
37,"Goodes, Adam",6,4,2,8,,1.0,2.0,,,2.0,2.0,2.0,,2.0,,5.0,3.0,1.0,1.0,1.0,,,
14,"Kelly, Paul",18,8,1,19,2,,,,1.0,6.0,4.0,1.0,1.0,1.0,,8.0,10.0,1.0,3.0,1.0,1.0,,
34,"Luff, Troy",8,5,4,12,2,,,2.0,1.0,4.0,,1.0,,,,2.0,10.0,1.0,1.0,1.0,,,
36,"Mathews, Ben",11,7,4,15,,,,,2.0,1.0,,,,,,4.0,11.0,1.0,,,,,
11,"Maxfield, Stuart",10,3,3,13,,2.0,,1.0,,1.0,,2.0,1.0,1.0,,5.0,12.0,,,,,,
13,"McPherson, Daniel",6,5,5,11,,,,,,3.0,2.0,1.0,1.0,1.0,,4.0,9.0,,,,,,
23,"Nicks, Matthew",12,5,1,13,,,,,4.0,4.0,,2.0,2.0,1.0,,5.0,8.0,,,2.0,2.0,,
5,"OBrien, Craig",7,3,1,8,,,,2.0,5.0,,1.0,1.0,,,,1.0,7.0,,,2.0,1.0,,
25,"Russell, Scott",17,5,6,23,,,,,2.0,4.0,4.0,1.0,1.0,,,6.0,16.0,,,2.0,,,
22,"Saddington, Jason",14,5,7,21,1,1.0,,,4.0,3.0,1.0,2.0,,2.0,,8.0,13.0,1.0,1.0,1.0,1.0,,
2,"Schwass, Wayne",19,5,5,24,,,,2.0,3.0,1.0,2.0,2.0,,3.0,,5.0,20.0,,,,,,
1,"Stafford, Greg",6,1,8,14,,,22.0,2.0,1.0,4.0,3.0,2.0,1.0,,,10.0,5.0,1.0,,1.0,,,
20,"Stevens, John",7,4,,7,,,,1.0,1.0,3.0,,1.0,1.0,,,3.0,6.0,2.0,,,1.0,,
33,"Warfe, Rowan",4,2,9,13,,,,1.0,,2.0,,1.0,1.0,,,7.0,5.0,1.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,100,104,305,9,14.0,27.0,18.0,38.0,53.0,31.0,27.0,12.0,19.0,,111.0,204.0,13.0,16.0,19.0,6.0,,
Opposition,Opposition,227,90,149,376,22,17.0,15.0,22.0,37.0,66.0,30.0,30.0,19.0,12.0,6.0,148.0,233.0,18.0,25.0,32.0,14.0,,
