Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",25y 323d,37 (18-0-19 48.65%),13 (0.35),22 (12-0-10 54.55%),9 (0.41)
4,"Bontempelli, Marcus",28y 140d,221 (121-0-100 54.75%),207 (0.94),←,
29,"Bramble, Lachlan",25y 359d,35 (11-2-22 34.29%),3 (0.09),5 (2-0-3 40.00%),1 (0.20)
31,"Dale, Bailey",27y 265d,136 (73-0-63 53.68%),78 (0.57),←,
10,"Darcy, Sam",20y 268d,11 (4-0-7 36.36%),10 (0.91),←,
15,"Duryea, Taylor",32y 354d,195 (127-1-67 65.38%),25 (0.13),77 (45-0-32 58.44%),4 (0.05)
44,"English, Tim",26y 246d,113 (61-0-52 53.98%),65 (0.58),←,
12,"Gallagher, Harvey",20y 199d,5 (2-0-3 40.00%),4 (0.80),←,
39,"Johannisen, Jason",31y 156d,192 (100-0-92 52.08%),75 (0.39),←,
19,"Jones, Liam",33y 48d,184 (69-0-115 37.50%),84 (0.46),89 (39-0-50 43.82%),68 (0.76)
24,"Khamis, Buku",24y 19d,15 (9-0-6 60.00%),7 (0.47),←,
21,"Liberatore, Tom",31y 332d,221 (108-0-113 48.87%),83 (0.38),←,
11,"Macrae, Jack",29y 253d,233 (123-0-110 52.79%),54 (0.23),←,
33,"Naughton, Aaron",24y 134d,128 (70-0-58 54.69%),197 (1.54),←,
18,"ODonnell, James",21y 225d,13 (5-0-8 38.46%),1 (0.08),←,
20,"Richards, Ed",24y 284d,108 (55-0-53 50.93%),25 (0.23),←,
9,"Sanders, Ryley",19y 82d,5 (2-0-3 40.00%),,←,
1,"Treloar, Adam",31y 34d,236 (106-1-129 45.13%),140 (0.59),63 (36-0-27 57.14%),43 (0.68)
2,"Ugle-Hagan, Jamarra",22y 8d,50 (25-0-25 50.00%),69 (1.38),←,
23,"Vandermeer, Laitham",25y 69d,49 (25-0-24 51.02%),23 (0.47),←,
3,"Weightman, Cody",23y 88d,64 (34-0-30 53.13%),110 (1.72),←,
14,"West, Rhylee",23y 275d,42 (23-0-19 54.76%),27 (0.64),←,
34,"Williams, Bailey",26y 185d,132 (70-0-62 53.03%),30 (0.23),←,
Totals,Totals,26y 46d,2425 (1241-4-1180 51.18%),1330 (0.55),,
C,"Beveridge, Luke",53y 233d,211 (118-0-93 55.92%),,←,
