Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",24,12,2,26,,,,3.0,6.0,1.0,1.0,5.0,3.0,2.0,,7.0,20.0,1.0,,2.0,6.0,,96.0
16,"Brown, Leigh",4,1,5,9,,,,,5.0,,,2.0,,,,2.0,6.0,,,11.0,,,100.0
38,"Gibson, Josh",6,3,2,8,,,,,1.0,,,1.0,1.0,1.0,,1.0,7.0,,,1.0,1.0,,56.0
6,"Grant, Shannon",21,11,5,26,2,,,,2.0,7.0,1.0,2.0,,,2.0,6.0,19.0,,3.0,1.0,2.0,,85.0
15,"Green, Kasey",11,10,6,17,1,1.0,,4.0,1.0,4.0,1.0,1.0,,1.0,,3.0,13.0,1.0,3.0,3.0,,1.0,88.0
31,"Hale, David",5,5,2,7,,1.0,7.0,,,1.0,,1.0,,1.0,,1.0,6.0,,1.0,,,,89.0
39,"Harding, Leigh",7,3,1,8,,1.0,,4.0,1.0,3.0,,5.0,,,,2.0,5.0,1.0,1.0,1.0,,,57.0
4,"Harris, Daniel",11,5,14,25,,,,5.0,,,6.0,1.0,5.0,1.0,,12.0,13.0,,1.0,2.0,,1.0,80.0
29,"Harvey, Brent",8,5,11,19,,1.0,,2.0,1.0,2.0,,2.0,2.0,1.0,,7.0,14.0,,1.0,,,,87.0
2,"Hay, Jonathan",2,2,2,4,,,,,,,,2.0,,,,1.0,3.0,,,3.0,,,64.0
21,"Jones, Corey",10,5,1,11,1,3.0,,3.0,,2.0,3.0,,3.0,,,4.0,7.0,,3.0,1.0,,,90.0
35,"Makepeace, Troy",9,8,3,12,2,,,2.0,,5.0,,,,,,2.0,10.0,1.0,2.0,,1.0,,75.0
1,"McIntosh, Hamish",7,8,7,14,1,,13.0,,1.0,3.0,1.0,3.0,2.0,3.0,,5.0,10.0,,1.0,4.0,,1.0,78.0
20,"Petrie, Drew",7,4,3,10,,,9.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,5.0,4.0,,,7.0,,,79.0
30,"Pratt, Daniel",17,9,2,19,,,,1.0,5.0,2.0,1.0,2.0,2.0,,,6.0,12.0,2.0,,6.0,,,100.0
3,"Rawlings, Brady",6,4,14,20,,,,3.0,,,3.0,,,,,4.0,16.0,,,2.0,,,88.0
7,"Simpson, Adam",14,5,11,25,,,1.0,2.0,,5.0,4.0,2.0,1.0,,,10.0,13.0,1.0,,1.0,,,80.0
9,"Sinclair, Jess",16,11,9,25,,,,2.0,9.0,6.0,1.0,2.0,,1.0,,5.0,21.0,1.0,,1.0,3.0,1.0,100.0
19,"Swallow, Andrew",6,3,4,10,,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,6.0,,,2.0,,,48.0
23,"Thompson, Nathan",7,4,,7,1,,,2.0,,2.0,,3.0,1.0,1.0,,2.0,4.0,1.0,1.0,2.0,,,100.0
36,"Watt, Shannon",10,9,4,14,,,,,3.0,1.0,,1.0,,,,2.0,12.0,,,4.0,5.0,,75.0
8,"Wells, Daniel",8,3,6,14,,,,3.0,2.0,,,,,,,5.0,9.0,1.0,,2.0,2.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,130,114,330,8,9.0,30.0,41.0,40.0,47.0,24.0,38.0,24.0,14.0,2.0,95.0,230.0,10.0,17.0,56.0,20.0,4.0,
Opposition,Opposition,220,123,132,352,10,14.0,23.0,25.0,36.0,52.0,29.0,53.0,14.0,24.0,4.0,115.0,243.0,7.0,19.0,47.0,30.0,6.0,
