Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",32y 169d,292 (204-3-85 70.38%),194 (0.66),←,
24,"Bews, Jed",22y 159d,26 (14-1-11 55.77%),1 (0.04),←,
46,"Blicavs, Mark",25y 54d,75 (50-1-24 67.33%),20 (0.27),←,
23,"Caddy, Josh",23y 236d,86 (45-1-40 52.91%),66 (0.77),62 (42-1-19 68.55%),49 (0.79)
35,"Dangerfield, Patrick",26y 46d,163 (88-0-75 53.99%),170 (1.04),9 (7-0-2 77.78%),7 (0.78)
22,"Duncan, Mitch",24y 346d,120 (90-0-30 75.00%),99 (0.82),←,
44,"Enright, Corey",34y 250d,317 (209-3-105 66.40%),63 (0.20),←,
28,"Gregson, Cory",19y 260d,26 (14-1-11 55.77%),15 (0.58),←,
29,"Guthrie, Cameron",23y 276d,94 (63-1-30 67.55%),27 (0.29),←,
26,"Hawkins, Tom",27y 305d,175 (131-1-43 75.14%),353 (2.02),←,
25,"Henderson, Lachie",26y 159d,125 (56-1-68 45.20%),105 (0.84),8 (6-0-2 75.00%),1 (0.13)
33,"Horlin-Smith, George",23y 151d,40 (28-1-11 71.25%),20 (0.50),←,
39,"Kersten, Shane",23y 67d,28 (21-0-7 75.00%),34 (1.21),←,
11,"Lang, Darcy",20y 182d,29 (17-1-11 60.34%),24 (0.83),←,
4,"Mackie, Andrew",31y 288d,243 (182-1-60 75.10%),97 (0.40),←,
10,"Menzel, Daniel",24y 251d,30 (25-0-5 83.33%),44 (1.47),←,
32,"Motlop, Steven",25y 70d,97 (64-1-32 66.49%),133 (1.37),←,
36,"Ruggles, Tom",24y 26d,6 (5-0-1 83.33%),,←,
14,"Selwood, Joel",27y 361d,213 (164-1-48 77.23%),131 (0.62),←,
9,"Smith, Zac",26y 89d,74 (20-0-54 27.03%),37 (0.50),9 (7-0-2 77.78%),6 (0.67)
1,"Stanley, Rhys",25y 172d,74 (31-0-43 41.89%),53 (0.72),16 (10-0-6 62.50%),13 (0.81)
7,"Taylor, Harry",29y 344d,189 (142-1-46 75.40%),41 (0.22),←,
Totals,Totals,25y 326d,2522 (1663-19-840 65.94%),1727 (0.68),,
C,"Scott, Chris",40y 18d,127 (91-1-35 72.05%),,←,
