Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",9,4,5,14,2,2.0,,1.0,,4.0,,3.0,1.0,2.0,,5.0,9.0,1.0,2.0,2.0,,,88.0
3,"Coniglio, Stephen",11,6,14,25,,1.0,,5.0,,4.0,5.0,5.0,1.0,3.0,,10.0,19.0,1.0,1.0,1.0,,1.0,86.0
35,"Corr, Aidan",12,8,7,19,1,,,3.0,3.0,4.0,,5.0,,4.0,,4.0,14.0,,,8.0,,,89.0
13,"Cumming, Isaac",2,1,6,8,,,,1.0,,,2.0,2.0,,1.0,,4.0,5.0,,,2.0,,,53.0
31,"Finlayson, Jeremy",8,2,6,14,,,,1.0,,2.0,,3.0,,,,5.0,8.0,2.0,,3.0,,,86.0
32,"Griffen, Ryan",8,3,8,16,,,,3.0,2.0,2.0,,,2.0,,,8.0,9.0,1.0,,2.0,,,80.0
19,"Haynes, Nick",9,3,7,16,,,,4.0,5.0,3.0,,4.0,,1.0,,10.0,7.0,2.0,,5.0,,1.0,83.0
27,"Himmelberg, Harry",7,,8,15,1,,,1.0,3.0,2.0,1.0,6.0,,3.0,,7.0,9.0,,,3.0,,,88.0
2,"Hopper, Jacob",12,2,12,24,,2.0,,5.0,2.0,4.0,5.0,2.0,1.0,1.0,,10.0,13.0,1.0,,3.0,,,83.0
25,"Keeffe, Lachlan",4,,4,8,1,,21.0,,,,2.0,3.0,,2.0,,6.0,2.0,,,3.0,,,84.0
17,"Langdon, Zac",3,2,3,6,1,1.0,,4.0,,2.0,,2.0,2.0,2.0,,4.0,3.0,,1.0,3.0,,1.0,74.0
38,"Lloyd, Daniel",6,3,9,15,1,2.0,,4.0,1.0,1.0,,2.0,,1.0,,8.0,6.0,1.0,2.0,1.0,,1.0,79.0
37,"Lobb, Rory",5,3,4,9,1,,15.0,1.0,,3.0,2.0,3.0,1.0,1.0,,6.0,4.0,3.0,1.0,5.0,,,85.0
39,"Mohr, Tim",8,1,2,10,,,,3.0,3.0,2.0,,,1.0,,,5.0,5.0,,,5.0,,,87.0
36,"Perryman, Harry",4,1,15,19,,,,4.0,,1.0,3.0,4.0,2.0,1.0,,10.0,9.0,,,,,,67.0
50,"Reid, Sam",5,1,4,9,1,2.0,,4.0,1.0,1.0,1.0,3.0,,1.0,,4.0,5.0,,1.0,,,1.0,74.0
23,"Shaw, Heath",10,1,5,15,,1.0,,3.0,2.0,1.0,2.0,3.0,,,,7.0,7.0,,1.0,4.0,1.0,,95.0
5,"Shiel, Dylan",10,,14,24,,,,12.0,1.0,3.0,2.0,3.0,1.0,,,7.0,16.0,,,2.0,,1.0,80.0
14,"Taranto, Tim",12,2,7,19,,1.0,,4.0,2.0,4.0,2.0,2.0,,1.0,,4.0,16.0,,,1.0,,1.0,78.0
20,"Tomlinson, Adam",9,7,9,18,,,,4.0,2.0,3.0,1.0,1.0,,,,4.0,14.0,,,6.0,,,90.0
8,"Ward, Callan",5,1,14,19,,,,1.0,,2.0,3.0,2.0,2.0,1.0,,11.0,8.0,1.0,,2.0,,,83.0
6,"Whitfield, Lachie",5,3,14,19,,1.0,,4.0,,2.0,1.0,1.0,1.0,,,7.0,11.0,,,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,54,177,341,9,15.0,36.0,72.0,27.0,50.0,32.0,59.0,15.0,25.0,,146.0,199.0,13.0,9.0,63.0,1.0,7.0,
Opposition,Opposition,188,73,164,352,17,10.0,45.0,79.0,33.0,49.0,45.0,42.0,25.0,15.0,6.0,155.0,205.0,12.0,15.0,38.0,3.0,13.0,
