Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",7,2,4,11,,,,2.0,4.0,1.0,1.0,1.0,1.0,,,6.0,6.0,,,,,,95.0
16,"Brown, Leigh",2,3,3,5,,,,,,,,,,,,2.0,3.0,1.0,,3.0,,,100.0
2,"Colbert, Leigh",13,5,2,15,,,,3.0,6.0,3.0,3.0,1.0,,,,4.0,12.0,,,1.0,,,73.0
24,"Firrito, Michael",8,2,5,13,,,2.0,5.0,1.0,4.0,2.0,3.0,3.0,2.0,,8.0,5.0,,,1.0,,,75.0
6,"Grant, Shannon",12,4,5,17,1,3.0,,1.0,,5.0,2.0,2.0,1.0,,,7.0,9.0,1.0,2.0,,,3.0,91.0
31,"Hale, David",9,7,4,13,,,3.0,1.0,2.0,2.0,,1.0,1.0,,,4.0,8.0,1.0,,5.0,,2.0,89.0
4,"Harris, Daniel",8,1,2,10,1,,,2.0,,4.0,4.0,2.0,,,,7.0,3.0,,,,1.0,,59.0
29,"Harvey, Brent",7,3,6,13,2,,,1.0,,1.0,1.0,2.0,,,,4.0,9.0,,1.0,,1.0,1.0,92.0
21,"Jones, Corey",7,4,5,12,2,2.0,1.0,1.0,,,4.0,1.0,1.0,,,6.0,7.0,1.0,3.0,3.0,,,83.0
35,"Makepeace, Troy",8,2,3,11,1,,,,5.0,,1.0,2.0,1.0,,,2.0,8.0,,,4.0,2.0,,100.0
20,"Petrie, Drew",8,5,2,10,1,1.0,8.0,3.0,,2.0,3.0,4.0,1.0,,,3.0,7.0,,2.0,1.0,,,83.0
25,"Picioane, Lance",7,3,2,9,,,,,2.0,1.0,4.0,1.0,,1.0,,3.0,4.0,,,1.0,,,47.0
30,"Pratt, Daniel",3,2,4,7,,,,1.0,,,,3.0,1.0,,,4.0,3.0,,,1.0,,,52.0
3,"Rawlings, Brady",6,2,5,11,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,2.0,9.0,,1.0,2.0,,,93.0
26,"Rocca, Saverio",2,1,2,4,,1.0,1.0,,,,1.0,,,,,2.0,2.0,,1.0,2.0,,,77.0
32,"Sansbury, Eddie",6,4,1,7,,2.0,,3.0,,,1.0,1.0,,1.0,,4.0,4.0,,2.0,1.0,1.0,,62.0
7,"Simpson, Adam",14,4,4,18,,,2.0,6.0,1.0,4.0,4.0,2.0,2.0,1.0,,8.0,11.0,,,3.0,3.0,,86.0
9,"Sinclair, Jess",16,5,4,20,,1.0,,2.0,5.0,4.0,3.0,3.0,2.0,2.0,,7.0,12.0,1.0,,,6.0,1.0,100.0
12,"Stevens, Michael",4,4,3,7,1,,,2.0,5.0,2.0,1.0,2.0,,2.0,,2.0,5.0,,,2.0,3.0,,79.0
23,"Thompson, Nathan",5,4,3,8,1,,2.0,,,3.0,,,1.0,,,4.0,5.0,2.0,1.0,1.0,,,100.0
36,"Watt, Shannon",4,4,1,5,,,,1.0,3.0,,,2.0,,1.0,,2.0,5.0,1.0,,2.0,,,87.0
8,"Wells, Daniel",10,1,3,13,,,,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,6.0,5.0,,,,5.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,72,73,239,10,12.0,19.0,39.0,37.0,41.0,37.0,37.0,17.0,11.0,,97.0,142.0,8.0,13.0,33.0,22.0,7.0,
Opposition,Opposition,218,123,117,335,18,11.0,43.0,33.0,35.0,53.0,23.0,42.0,11.0,17.0,6.0,102.0,230.0,14.0,16.0,40.0,24.0,10.0,
