Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Cooney, Adam",16,8,5,21,1,,,3.0,3.0,,1.0,3.0,1.0,1.0,,5.0,17.0,,1.0,2.0,,,83.0
49,"Cordy, Ayce",6,2,2,8,2,,4.0,3.0,,,,3.0,1.0,2.0,,5.0,3.0,1.0,1.0,,,,82.0
4,"Cross, Daniel",14,7,9,23,,,,4.0,3.0,,2.0,1.0,2.0,,,9.0,14.0,,,5.0,,1.0,84.0
6,"Dahlhaus, Luke",11,4,5,16,2,,,3.0,,1.0,3.0,3.0,1.0,1.0,,6.0,10.0,,1.0,2.0,,3.0,80.0
29,"Dickson, Tory",12,6,6,18,2,,,8.0,,6.0,1.0,3.0,3.0,2.0,,10.0,8.0,1.0,1.0,,,1.0,82.0
13,"Giansiracusa, Daniel",13,9,5,18,3,,,1.0,,3.0,2.0,,3.0,,,3.0,14.0,,3.0,1.0,,3.0,83.0
44,"Goodes, Brett",14,7,10,24,,,,2.0,6.0,2.0,,,,,1.0,6.0,14.0,1.0,,2.0,1.0,,89.0
16,"Griffen, Ryan",18,7,9,27,2,1.0,,6.0,,6.0,3.0,4.0,2.0,2.0,,11.0,19.0,1.0,1.0,4.0,,,81.0
7,"Higgins, Shaun",18,8,4,22,3,3.0,,3.0,,10.0,1.0,5.0,2.0,2.0,,4.0,18.0,,1.0,2.0,,,84.0
39,"Johannisen, Jason",11,3,3,14,1,1.0,,4.0,1.0,2.0,2.0,1.0,,1.0,,6.0,9.0,,,3.0,1.0,,77.0
19,"Jones, Liam",3,2,4,7,1,2.0,,3.0,,,,1.0,2.0,1.0,,6.0,3.0,,1.0,3.0,,,88.0
21,"Liberatore, Tom",15,5,13,28,,,,9.0,1.0,6.0,11.0,2.0,1.0,1.0,3.0,16.0,11.0,,,1.0,,,86.0
33,"Lower, Nick",11,2,2,13,,1.0,,3.0,,5.0,3.0,3.0,,2.0,,5.0,8.0,,,3.0,,1.0,83.0
27,"Minson, Will",9,5,9,18,,,34.0,2.0,2.0,3.0,5.0,4.0,2.0,4.0,,14.0,5.0,4.0,1.0,2.0,,2.0,93.0
38,"Morris, Dale",9,7,3,12,,,,4.0,2.0,,,1.0,1.0,1.0,,7.0,5.0,2.0,,8.0,,,95.0
2,"Murphy, Robert",13,6,3,16,2,1.0,,2.0,,5.0,,,,,2.0,3.0,13.0,,2.0,3.0,,2.0,87.0
42,"Picken, Liam",15,10,3,18,,,,1.0,5.0,1.0,,2.0,1.0,1.0,,4.0,15.0,,,5.0,2.0,,91.0
23,"Roughead, Jordan",8,7,3,11,,,,1.0,4.0,,,4.0,,3.0,,3.0,7.0,1.0,,8.0,,,92.0
14 ↑,"Smith, Clay",2,,6,8,,,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,,2.0,6.0,,,,1.0,,24.0
25 ↓,"Stevens, Koby",7,3,10,17,,,,1.0,,2.0,2.0,1.0,2.0,,,5.0,15.0,,,,,,63.0
3,"Wallis, Mitch",9,1,15,24,,,,4.0,2.0,1.0,4.0,1.0,1.0,1.0,,12.0,12.0,,,2.0,,,81.0
31,"Young, Tom",11,7,6,17,,,,1.0,5.0,1.0,,,,,,4.0,13.0,,,2.0,1.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,245,116,135,380,19,13.0,39.0,71.0,35.0,55.0,42.0,43.0,25.0,26.0,6.0,146.0,239.0,11.0,13.0,58.0,6.0,13.0,
Opposition,Opposition,168,54,136,304,7,17.0,34.0,73.0,33.0,47.0,34.0,50.0,26.0,25.0,,136.0,165.0,7.0,11.0,50.0,10.0,5.0,
