Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 276d,52 (22-2-28 44.23%),16 (0.31),←,
46,"Begley, Colm",20y 352d,19 (7-2-10 42.11%),6 (0.32),←,
20,"Black, Simon",28y 137d,210 (129-3-78 62.14%),131 (0.62),←,
17,"Brennan, Jared",23y 21d,57 (29-2-26 52.63%),44 (0.77),←,
16,"Brown, Jonathan",25y 293d,137 (92-2-43 67.88%),260 (1.90),←,
19,"Charman, Jamie",25y 33d,105 (64-3-38 62.38%),44 (0.42),←,
30,"Copeland, Robert",26y 84d,128 (78-2-48 61.72%),30 (0.23),←,
14,"Hadley, Richard",24y 142d,39 (22-2-15 58.97%),10 (0.26),←,
5,"Harding, Scott",21y 60d,25 (10-2-13 44.00%),6 (0.24),←,
2,"Johnson, Chris",31y 80d,262 (127-5-130 49.43%),171 (0.65),203 (120-5-78 60.34%),104 (0.51)
44,"Lappin, Nigel",31y 58d,273 (160-6-107 59.71%),174 (0.64),212 (128-5-79 61.56%),134 (0.63)
23,"Leuenberger, Matthew",19y 72d,7 (5-1-1 78.57%),1 (0.14),←,
21,"Merrett, Daniel",22y 249d,44 (18-2-24 43.18%),16 (0.36),←,
25,"Mills, Wayde",19y 354d,14 (7-1-6 53.57%),2 (0.14),←,
10,"Moody, Matthew",21y 329d,32 (11-1-20 35.94%),14 (0.44),←,
8,"Notting, Tim",28y 301d,176 (106-3-67 61.08%),126 (0.72),←,
24,"Patfull, Joel",22y 254d,35 (14-2-19 42.86%),16 (0.46),←,
6,"Power, Luke",27y 222d,193 (117-2-74 61.14%),185 (0.96),←,
35,"Rischitelli, Michael",21y 222d,42 (18-2-22 45.24%),18 (0.43),←,
29,"Roe, Jason",23y 158d,30 (13-1-16 45.00%),5 (0.17),←,
11,"Sherman, Justin",20y 204d,54 (20-2-32 38.89%),36 (0.67),←,
32,"Stiller, Cheynee",21y 107d,33 (12-2-19 39.39%),10 (0.30),←,
Totals,Totals,24y 16d,1967 (1081-50-836 54.96%),1321 (0.67),,
C,"Matthews, Leigh",55y 170d,437 (257-8-172 59.73%),,213 (132-3-78 62.68%),
