Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bramble, Lachlan",13,3,6,19,1,,,3.0,3.0,5.0,,2.0,1.0,,,3.0,13.0,,1.0,3.0,,,77.0
42,"Brockman, Tyler",5,1,5,10,,1.0,,4.0,,1.0,1.0,3.0,1.0,,,6.0,4.0,,1.0,1.0,,1.0,64.0
9,"Burgoyne, Shaun",12,5,3,15,,,,3.0,3.0,2.0,,1.0,1.0,1.0,,3.0,9.0,,,3.0,1.0,,82.0
18,"Ceglar, Jonathon",8,4,9,17,,1.0,34.0,2.0,2.0,1.0,6.0,1.0,,,2.0,14.0,3.0,3.0,1.0,1.0,,,79.0
41,"Downie, Connor",6,2,6,12,,,,,2.0,1.0,,,,,,1.0,11.0,,,,1.0,,77.0
8,"Frost, Sam",10,8,7,17,,,,2.0,2.0,1.0,,3.0,,1.0,,8.0,9.0,3.0,,3.0,,,81.0
13,"Hanrahan, Oliver",8,2,9,17,1,,,3.0,,3.0,1.0,1.0,1.0,,,7.0,10.0,,1.0,,1.0,,78.0
15,"Hardwick, Blake",20,11,4,24,,,,2.0,2.0,,,3.0,1.0,,,4.0,20.0,,,5.0,,,88.0
28,"Hartigan, Kyle",6,5,6,12,,,,,1.0,1.0,,2.0,,,,2.0,10.0,,,6.0,,,95.0
17,"Howe, Daniel",26,9,8,34,1,1.0,,3.0,3.0,3.0,3.0,6.0,2.0,1.0,,12.0,22.0,1.0,1.0,1.0,,,85.0
34,"Koschitzke, Jacob",5,6,5,10,2,1.0,,2.0,,1.0,,2.0,1.0,,,6.0,4.0,3.0,3.0,4.0,,,84.0
2,"Lewis, Mitch",11,10,3,14,1,1.0,6.0,5.0,,4.0,,,2.0,,,7.0,7.0,3.0,2.0,4.0,,,83.0
7,"McEvoy, Ben",7,5,5,12,1,1.0,15.0,1.0,,1.0,2.0,2.0,1.0,,,7.0,6.0,1.0,1.0,5.0,,,85.0
3,"Mitchell, Tom",15,3,12,27,1,1.0,,5.0,1.0,6.0,6.0,1.0,,,3.0,10.0,17.0,,1.0,,,1.0,85.0
35,"Morris, Josh",,,,,,,,,,,,,,,,,,,,,,,
1,"Morrison, Harry",5,5,7,12,,,,5.0,1.0,1.0,1.0,,,,,3.0,9.0,,,1.0,,,87.0
11,"Nash, Conor",5,2,9,14,,,,3.0,,1.0,3.0,8.0,,6.0,,8.0,7.0,1.0,1.0,1.0,,1.0,79.0
44,"Newcombe, Jai",10,8,8,18,,,,11.0,1.0,4.0,3.0,2.0,,1.0,,5.0,13.0,,,1.0,,,79.0
23,"OBrien, Tim",15,10,9,24,,,,2.0,4.0,2.0,,,1.0,,,11.0,13.0,3.0,,6.0,,,96.0
21,"Phillips, Tom",5,2,11,16,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,6.0,10.0,,,,,,80.0
14,"Scrimshaw, Jack",14,8,5,19,,,,,2.0,1.0,1.0,,,,,2.0,13.0,1.0,,2.0,,,82.0
26,"Shiels, Liam",10,4,7,17,,,,7.0,1.0,3.0,3.0,1.0,1.0,1.0,,4.0,12.0,1.0,,,1.0,1.0,75.0
20,"Wingard, Chad",16,3,10,26,1,,,3.0,,8.0,4.0,1.0,,,1.0,13.0,12.0,,,2.0,,2.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,116,154,386,9,10.0,55.0,68.0,30.0,51.0,35.0,40.0,14.0,11.0,6.0,142.0,234.0,20.0,13.0,49.0,4.0,6.0,
Opposition,Opposition,188,80,157,345,5,7.0,15.0,64.0,42.0,35.0,33.0,50.0,11.0,14.0,,125.0,217.0,14.0,9.0,53.0,10.0,3.0,
