Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",18,3,3,21,2,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Bairstow, Mark",16,2,7,23,5,,,2.0,,,,,3.0,2.0,3.0,,,,,,,,
27,"Bews, Andrew",8,1,8,16,,,,4.0,,,,,1.0,2.0,,,,,,,,,
30,"Bourke, Damian",7,9,6,13,1,,16.0,,,,,,1.0,1.0,,,,,,,,,
16,"Brownless, Bill",3,3,1,4,3,,,,,,,,,1.0,,,,,,,,,
7,"Couch, Paul",20,3,15,35,2,3.0,,1.0,,,,,,1.0,,,,,,,,,
28,"Darcy, Tim",8,5,6,14,,,,,,,,,,,,,,,,,,,
33,"Forssman, Darren",12,1,10,22,,2.0,,,,,,,1.0,,,,,,,,,,
29,"Hinkley, Ken",17,3,2,19,,,,3.0,,,,,1.0,2.0,,,,,,,,,
32,"Hocking, Garry",16,4,18,34,2,1.0,,,,,,,,2.0,2.0,,,,,,,,
1,"Hocking, Steve",4,,9,13,,,,1.0,,,,,,,,,,,,,,,
21,"Mansfield, Michael",6,5,7,13,,,,,,,,,,,,,,,,,,,
43,"Merriman, Russell",6,1,9,15,,,,1.0,,,,,1.0,1.0,,,,,,,,,
22,"Neeld, Mark",3,2,5,8,,,,1.0,,,,,1.0,2.0,,,,,,,,,
24,"Poole, Trevor",12,1,4,16,3,,,2.0,,,,,2.0,,,,,,,,,,
20,"Rogers, Andrew",4,2,2,6,,,,1.0,,,,,1.0,,,,,,,,,,
23,"Schulze, Michael",5,3,5,10,,,1.0,3.0,,,,,1.0,3.0,,,,,,,,,
37,"Simpson, Sean",15,3,4,19,1,,,1.0,,,,,,1.0,,,,,,,,,
26,"Stoneham, Barry",12,2,5,17,,2.0,2.0,1.0,,,,,,6.0,,,,,,,,,
45,"Wills, Andrew",3,1,1,4,,1.0,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,54,127,322,19,17.0,19.0,23.0,,,,,14.0,25.0,5.0,,,,,,,,
Opposition,Opposition,204,79,102,306,14,14.0,8.0,39.0,,,,,25.0,14.0,1.0,,,,,,,,
