Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 220d,74 (42-0-32 56.76%),208 (2.81),70 (41-0-29 58.57%),201 (2.87)
9,"Cuthbertson, Darren",22y 131d,27 (11-1-15 42.59%),34 (1.26),←,
20,"Febey, Matthew",22y 363d,8 (5-0-3 62.50%),4 (0.50),←,
13,"Jakovich, Allen",24y 148d,23 (13-0-10 56.52%),109 (4.74),←,
31,"Keogh, Rod",21y 144d,21 (12-0-9 57.14%),8 (0.38),←,
7,"Kowal, Darren",20y 59d,2 (1-0-1 50.00%),,←,
16,"Lovell, Andy",22y 19d,57 (28-1-28 50.00%),68 (1.19),←,
17,"Lovett, Brett",26y 88d,140 (83-1-56 59.64%),19 (0.14),←,
6,"Lovett, Glenn",23y 24d,45 (21-0-24 46.67%),22 (0.49),←,
3,"Lyon, Garry",24y 338d,128 (78-1-49 61.33%),165 (1.29),←,
29,"Obst, Andrew",27y 363d,51 (30-0-21 58.82%),24 (0.47),←,
46,"Robins, Haydn",20y 7d,12 (5-0-7 41.67%),,←,
41,"Rohde, Peter",27y 271d,119 (74-1-44 62.61%),12 (0.10),73 (40-1-32 55.48%),6 (0.08)
5,"Schwarz, David",20y 23d,26 (9-1-16 36.54%),25 (0.96),←,
18,"Stretch, Steven",28y 224d,148 (84-1-63 57.09%),53 (0.36),←,
11,"Stynes, Jim",26y 115d,131 (78-1-52 59.92%),93 (0.71),←,
4,"Sullivan, Chris",20y 8d,14 (5-1-8 39.29%),19 (1.36),←,
12,"Viney, Todd",26y 139d,96 (51-1-44 53.65%),47 (0.49),←,
27,"Wight, Sean",28y 154d,98 (55-0-43 56.12%),61 (0.62),←,
8,"Yeats, Graeme",27y 330d,148 (83-1-64 56.42%),43 (0.29),←,
Totals,Totals,24y 158d,1368 (768-11-589 56.14%),1014 (0.74),,
C,"Northey, John",49y 48d,187 (96-1-90 51.60%),,165 (90-1-74 54.85%),
