Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",21y 35d,29 (11-0-18 37.93%),43 (1.48),←,
23,"Clarkson, Alastair",28y 56d,105 (45-2-58 43.81%),70 (0.67),12 (3-0-9 25.00%),9 (0.75)
26,"Doyle, Greg",25y 272d,30 (14-0-16 46.67%),17 (0.57),28 (14-0-14 50.00%),14 (0.50)
33,"Farmer, Jeff",18y 364d,16 (2-0-14 12.50%),16 (1.00),←,
20,"Febey, Matthew",26y 308d,82 (38-0-44 46.34%),23 (0.28),←,
15,"Hopgood, Paul",22y 337d,52 (26-0-26 50.00%),3 (0.06),←,
27,"Ingerson, Anthony",26y 253d,47 (18-0-29 38.30%),25 (0.53),10 (2-0-8 20.00%),
7,"Kowal, Darren",24y 4d,64 (31-0-33 48.44%),29 (0.45),←,
17,"Lovett, Brett",30y 33d,209 (114-1-94 54.78%),40 (0.19),←,
6,"Lovett, Glenn",26y 335d,102 (47-0-55 46.08%),67 (0.66),←,
9,"Neitz, David",21y 152d,78 (35-0-43 44.87%),66 (0.85),←,
18,"Nettelbeck, Craig",24y 27d,56 (13-2-41 25.00%),37 (0.66),11 (3-0-8 27.27%),10 (0.91)
4,"Obst, Andrew",31y 308d,121 (63-0-58 52.07%),55 (0.45),←,
35,"Ormond-Allen, Trent",20y 11d,5 (2-0-3 40.00%),1 (0.20),←,
14,"Polley, Michael",19y 282d,2 (0-0-2 0.00%),,←,
10,"Seecamp, Marcus",23y 331d,83 (30-0-53 36.14%),15 (0.18),32 (12-0-20 37.50%),5 (0.16)
29,"Smith, Shaun",27y,79 (39-1-39 50.00%),108 (1.37),32 (12-0-20 37.50%),70 (2.19)
11,"Stynes, Jim",30y 60d,212 (114-1-97 54.01%),121 (0.57),←,
2,"Tingay, Stephen",25y 314d,128 (68-0-60 53.13%),62 (0.48),←,
8,"Turley, Craig",30y 303d,126 (77-2-47 61.90%),97 (0.77),11 (3-0-8 27.27%),6 (0.55)
13,"Yze, Adem",18y 275d,20 (7-0-13 35.00%),10 (0.50),←,
Totals,Totals,25y 2d,1646 (794-9-843 48.24%),905 (0.55),,
C,"Balme, Neil",44y 159d,79 (36-0-43 45.57%),,←,
