Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Blair, Jarryd",11,5,5,16,1,1.0,,8.0,,3.0,2.0,1.0,2.0,,,7.0,9.0,,1.0,1.0,,,88.0
16,"Brown, Nathan",6,5,5,11,,,,1.0,2.0,1.0,,3.0,,1.0,,2.0,10.0,,,4.0,,,95.0
9 ↓,"Clarke, Martin",4,4,2,6,,,,,,1.0,,2.0,1.0,,,,6.0,,,2.0,,1.0,30.0
32,"Cloke, Travis",8,5,2,10,,4.0,,1.0,,1.0,,1.0,3.0,,,5.0,5.0,1.0,3.0,1.0,,,100.0
41,"Dwyer, Sam",13,6,12,25,2,1.0,,1.0,1.0,4.0,2.0,2.0,,1.0,,7.0,19.0,,,1.0,1.0,1.0,92.0
19,"Elliott, Jamie",4,4,3,7,,,,2.0,,,,1.0,1.0,1.0,,2.0,6.0,,1.0,4.0,,,88.0
18,"Jolly, Darren",8,7,7,15,,,31.0,3.0,,1.0,3.0,1.0,3.0,1.0,,7.0,8.0,2.0,,3.0,,,82.0
27,"Kennedy, Ben",6,2,5,11,1,,,3.0,1.0,1.0,,1.0,,,,3.0,8.0,,,,,,75.0
7,"Krakouer, Andrew",8,3,4,12,2,1.0,,2.0,,4.0,1.0,1.0,1.0,,,6.0,7.0,,2.0,1.0,,2.0,82.0
21,"Lynch, Quinten",6,5,7,13,,,7.0,1.0,,5.0,,2.0,,1.0,,4.0,9.0,1.0,,,,,88.0
3,"Macaffer, Brent",13,7,3,16,,,,4.0,4.0,1.0,,3.0,,2.0,,4.0,11.0,1.0,,1.0,,,76.0
5,"Maxwell, Nick",6,5,2,8,,,,3.0,,1.0,,,,,,1.0,7.0,,,4.0,,,83.0
48 ↑,"Mooney, Caolan",3,2,5,8,1,,,3.0,,,1.0,3.0,,2.0,,4.0,4.0,,,,,,49.0
8,"Lumumba, Heritier",12,5,5,17,,,,2.0,2.0,2.0,,6.0,,2.0,,5.0,11.0,1.0,,4.0,1.0,,94.0
10,"Pendlebury, Scott",11,,12,23,,,,8.0,,1.0,9.0,2.0,3.0,,,17.0,6.0,,,1.0,,1.0,85.0
20,"Reid, Ben",15,12,2,17,,,,1.0,3.0,4.0,,5.0,,,,6.0,10.0,4.0,,5.0,1.0,1.0,89.0
40,"Seedsman, Paul",16,13,3,19,,1.0,,2.0,4.0,4.0,,4.0,2.0,3.0,,4.0,16.0,1.0,1.0,,2.0,,78.0
39,"Shaw, Heath",18,7,5,23,,,,2.0,4.0,2.0,1.0,3.0,,2.0,,6.0,17.0,,,4.0,4.0,,89.0
22,"Sidebottom, Steele",18,4,15,33,1,,,4.0,1.0,3.0,7.0,2.0,1.0,,1.0,16.0,16.0,,1.0,4.0,,1.0,89.0
36,"Swan, Dane",12,3,15,27,2,,,6.0,,3.0,2.0,7.0,,,,11.0,17.0,1.0,,2.0,1.0,,91.0
13,"Thomas, Dale",13,6,12,25,,,,,5.0,,2.0,2.0,,1.0,,8.0,14.0,2.0,,1.0,,,82.0
24,"Thomas, Josh",14,7,14,28,,1.0,,4.0,1.0,5.0,6.0,2.0,,,,11.0,18.0,,,1.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,117,145,370,10,13.0,38.0,61.0,28.0,47.0,36.0,54.0,17.0,17.0,1.0,136.0,234.0,14.0,9.0,44.0,10.0,7.0,
Opposition,Opposition,223,104,147,370,15,10.0,29.0,63.0,34.0,44.0,23.0,51.0,17.0,18.0,5.0,134.0,237.0,6.0,12.0,39.0,5.0,13.0,
