Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",26y 254d,129 (68-0-61 52.71%),80 (0.62),←,
16,"Camporeale, Scott",27y 13d,169 (97-0-72 57.40%),153 (0.91),←,
39,"Christou, Ang",30y 220d,150 (97-1-52 65.00%),20 (0.13),←,
15,"Cranage, Sam",23y 119d,17 (5-0-12 29.41%),3 (0.18),9 (2-0-7 22.22%),2 (0.22)
48,"Doering, Jordan",22y 344d,17 (6-0-11 35.29%),10 (0.59),←,
20,"Eccles, Andrew",23y 84d,51 (24-0-27 47.06%),24 (0.47),10 (2-0-8 20.00%),2 (0.20)
31,"Fletcher, Simon",24y 7d,72 (37-0-35 51.39%),29 (0.40),←,
45,"Franchina, Anthony",24y 317d,91 (46-0-45 50.55%),24 (0.26),←,
9,"Hickmott, Adrian",30y 147d,168 (101-0-67 60.12%),110 (0.65),118 (69-0-49 58.47%),86 (0.73)
37,"Hotton, Trent",28y 266d,77 (36-0-41 46.75%),49 (0.64),60 (32-0-28 53.33%),35 (0.58)
33,"Houlihan, Ryan",20y 215d,53 (25-0-28 47.17%),51 (0.96),←,
12,"Lappin, Matthew",26y 188d,147 (74-1-72 50.68%),163 (1.11),92 (46-0-46 50.00%),137 (1.49)
4,"Livingston, Luke",19y 293d,16 (2-0-14 12.50%),,←,
10,"Mansfield, Michael",31y 16d,234 (131-1-102 56.20%),118 (0.50),53 (28-0-25 52.83%),18 (0.34)
2,"McKernan, Corey",28y 248d,203 (122-0-81 60.10%),271 (1.33),21 (3-0-18 14.29%),38 (1.81)
18,"Murphy, Justin",26y 122d,128 (59-0-69 46.09%),109 (0.85),98 (44-0-54 44.90%),91 (0.93)
40,"Plunkett, Jim",24y 29d,42 (16-0-26 38.10%),15 (0.36),32 (11-0-21 34.38%),14 (0.44)
28,"Prendergast, Ian",21y 356d,18 (7-0-11 38.89%),4 (0.22),←,
11,"Smith, Lindsay",22y 177d,3 (2-0-1 66.67%),1 (0.33),2 (1-0-1 50.00%),
36,"Sporn, Trent",19y 335d,7 (2-0-5 28.57%),1 (0.14),←,
32,"Thornton, Bret",18y 282d,10 (2-0-8 20.00%),,←,
34,"Wiggins, Simon",19y 347d,23 (7-0-16 30.43%),9 (0.39),←,
Totals,Totals,24y 232d,1825 (966-3-856 52.93%),1244 (0.68),,
C,"Brittain, Wayne",44y 72d,45 (18-0-27 40.00%),,←,
