Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 85d,221 (150-1-70 68.10%),31 (0.14),←,
22,"Breust, Luke",25y 163d,121 (97-0-24 80.17%),232 (1.92),←,
9,"Burgoyne, Shaun",33y 184d,300 (207-1-92 69.17%),245 (0.82),143 (110-1-32 77.27%),74 (0.52)
18,"Ceglar, Jonathon",25y 68d,35 (28-0-7 80.00%),19 (0.54),←,
8,"Duryea, Taylor",24y 364d,68 (54-0-14 79.41%),12 (0.18),←,
12,"Frawley, James",27y 215d,162 (51-1-110 31.79%),24 (0.15),23 (17-0-6 73.91%),6 (0.26)
6,"Gibson, Josh",32y 40d,194 (126-2-66 65.46%),3 (0.02),129 (97-1-31 75.58%),1 (0.01)
19,"Gunston, Jack",24y 189d,108 (79-0-29 73.15%),227 (2.10),94 (74-0-20 78.72%),207 (2.20)
4,"Hartung, Billy",21y 89d,32 (24-0-8 75.00%),15 (0.47),←,
10,"Hill, Bradley",22y 288d,76 (61-0-15 80.26%),47 (0.62),←,
15,"Hodge, Luke",31y 312d,274 (163-1-110 59.67%),188 (0.69),←,
29,"Langford, Will",23y 294d,38 (28-0-10 73.68%),15 (0.39),←,
3,"Lewis, Jordan",29y 364d,245 (156-1-88 63.88%),135 (0.55),←,
7,"McEvoy, Ben",26y 286d,128 (77-2-49 60.94%),49 (0.38),37 (26-0-11 70.27%),22 (0.59)
5,"Mitchell, Sam",33y 193d,290 (178-1-111 61.55%),67 (0.23),←,
23,"OBrien, Tim",22y 25d,6 (5-0-1 83.33%),5 (0.83),←,
28,"Puopolo, Paul",28y 142d,116 (92-0-24 79.31%),108 (0.93),←,
33,"Rioli, Cyril",26y 283d,162 (113-1-48 70.06%),233 (1.44),←,
26,"Shiels, Liam",24y 359d,127 (96-0-31 75.59%),43 (0.34),←,
21,"Sicily, James",21y 107d,8 (6-0-2 75.00%),15 (1.88),←,
16,"Smith, Isaac",27y 114d,116 (93-0-23 80.17%),104 (0.90),←,
24,"Stratton, Ben",27y 52d,122 (88-1-33 72.54%),1 (0.01),←,
Totals,Totals,26y 291d,2949 (1972-12-965 66.87%),1818 (0.62),,
C,"Clarkson, Alastair",47y 361d,264 (167-1-96 63.45%),,←,
