Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3 ↑,"Berry, Sam",1,,5,6,,,,,,,,1.0,,1.0,,1,5,,,1.0,,,26.0
5,"Crouch, Matt",7,2.0,19,26,,,,3.0,,3.0,7.0,1.0,1.0,,,11,13,,,2.0,,,70.0
44,"Cumming, Isaac",10,2.0,4,14,,,,1.0,1.0,1.0,3.0,,1.0,,,3,8,,,5.0,,1.0,89.0
6,"Curtin, Daniel",5,4.0,3,8,,,,1.0,2.0,,1.0,4.0,,1.0,,7,2,2.0,,2.0,,,52.0
12,"Dawson, Jordan",22,5.0,5,27,,2.0,,8.0,3.0,9.0,5.0,6.0,1.0,1.0,2.0,12,14,2.0,1.0,,,,88.0
34 ↓,"Draper, Sid",3,,3,6,,,,1.0,,1.0,,4.0,,2.0,,2,4,,,1.0,,,45.0
32,"Fogarty, Darcy",4,2.0,4,8,,,,,,2.0,,2.0,1.0,1.0,,1,5,,,1.0,,2.0,66.0
20,"Hinge, Mitch",16,7.0,3,19,,,,,6.0,3.0,,3.0,1.0,1.0,,4,13,1.0,,1.0,,,83.0
48,"Keane, Mark",9,5.0,2,11,,,,2.0,4.0,,,2.0,1.0,1.0,,3,8,,,3.0,,,82.0
2,"Keays, Ben",12,4.0,6,18,1.0,,,7.0,1.0,5.0,,3.0,1.0,,,6,11,,2.0,2.0,,1.0,94.0
29,"Laird, Rory",9,5.0,12,21,,,,4.0,2.0,2.0,,3.0,1.0,1.0,,8,12,1.0,,1.0,,,81.0
16,"Michalanney, Max",11,3.0,3,14,1.0,,,1.0,3.0,3.0,,,2.0,,,3,10,,,3.0,,1.0,85.0
30,"Milera, Wayne",14,3.0,2,16,,,,,4.0,2.0,,1.0,,1.0,,6,8,,,,,,82.0
9,"Murray, Nick",6,5.0,3,9,,,,1.0,2.0,1.0,,1.0,,,,2,6,,,6.0,,,91.0
27,"Nankervis, Luke",7,3.0,11,18,,,,2.0,,5.0,,6.0,,3.0,,6,13,,,1.0,,,85.0
28,"Neal-Bullen, Alex",9,3.0,11,20,1.0,,,3.0,1.0,2.0,2.0,3.0,2.0,2.0,,9,12,,,1.0,,,89.0
43,"OBrien, Reilly",11,4.0,6,17,,,34.0,4.0,2.0,2.0,4.0,4.0,3.0,,3.0,8,6,,,1.0,,,80.0
23,"Rankine, Izak",15,3.0,5,20,1.0,2.0,,6.0,1.0,7.0,8.0,7.0,2.0,,,11,9,1.0,2.0,2.0,,,88.0
14,"Soligo, Jake",15,3.0,7,22,,,,2.0,1.0,5.0,4.0,2.0,3.0,,,8,13,,,,1.0,,84.0
19,"Taylor, Zac",4,3.0,6,10,,2.0,,1.0,1.0,,1.0,,,,,5,5,,2.0,2.0,,,71.0
7,"Thilthorpe, Riley",8,4.0,5,13,1.0,3.0,8.0,1.0,1.0,1.0,,2.0,1.0,,,5,8,1.0,2.0,2.0,,,78.0
13,"Walker, Taylor",9,4.0,8,17,2.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,,12,5,2.0,,2.0,,,94.0
24,"Worrell, Josh",12,2.0,7,19,,,,3.0,2.0,,,3.0,,1.0,,5,11,,,2.0,,,98.0
Totals,Totals,219,76.0,140,359,7.0,10.0,47.0,53.0,38.0,56.0,37.0,61.0,23.0,17.0,5.0,138,201,10.0,9.0,41.0,1.0,5.0,
Opposition,Opposition,229,104.0,153,382,4.0,10.0,18.0,61.0,49.0,43.0,24.0,72.0,17.0,23.0,1.0,122,241,6.0,5.0,40.0,6.0,2.0,
