Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Biggs, Shane",10,2,5,15,,,,2.0,,4.0,1.0,5.0,1.0,2.0,,4.0,11.0,,,2.0,,,89.0
4,"Bontempelli, Marcus",16,5,11,27,2,,7.0,1.0,,5.0,8.0,2.0,2.0,1.0,,13.0,14.0,1.0,1.0,3.0,,2.0,85.0
5,"Boyd, Matthew",10,3,9,19,,,,,5.0,3.0,1.0,,1.0,,,4.0,12.0,,,1.0,,,85.0
17,"Boyd, Tom",3,4,15,18,,1.0,7.0,5.0,,,3.0,,,,,9.0,11.0,,1.0,5.0,,,75.0
12,"Cordy, Zaine",8,2,3,11,,,,4.0,1.0,2.0,,3.0,,1.0,,4.0,8.0,,,3.0,,,78.0
6,"Dahlhaus, Luke",7,1,16,23,,,,7.0,,1.0,3.0,8.0,,2.0,,12.0,13.0,,,2.0,,,79.0
35,"Daniel, Caleb",12,6,7,19,1,,,3.0,2.0,2.0,3.0,3.0,1.0,1.0,,8.0,13.0,,,3.0,1.0,,83.0
29,"Dickson, Tory",6,5,6,12,1,3.0,,,1.0,,,,1.0,,,3.0,9.0,,3.0,3.0,,,85.0
20,"Dunkley, Josh",17,6,6,23,1,2.0,1.0,6.0,1.0,8.0,2.0,3.0,2.0,,,9.0,15.0,1.0,2.0,1.0,,1.0,82.0
30,"Hamling, Joel",6,2,4,10,,,,,4.0,,,,3.0,,,6.0,5.0,1.0,,4.0,,,92.0
7,"Hunter, Lachie",12,2,9,21,,1.0,,1.0,,4.0,,,1.0,,,6.0,15.0,,,2.0,,3.0,81.0
39,"Johannisen, Jason",9,6,6,15,,1.0,,2.0,,3.0,,1.0,1.0,1.0,,5.0,12.0,,,2.0,1.0,,81.0
21,"Liberatore, Tom",6,,14,20,,,,4.0,,1.0,4.0,1.0,,,,12.0,8.0,,,1.0,,2.0,82.0
11,"Macrae, Jack",16,8,23,39,,,,2.0,2.0,2.0,3.0,,,,,13.0,26.0,,,1.0,,1.0,75.0
16,"McLean, Toby",9,2,12,21,1,1.0,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,9.0,11.0,,,,,,76.0
38,"Morris, Dale",2,2,8,10,,,,3.0,2.0,,,1.0,,,,5.0,7.0,,,5.0,,,96.0
42,"Picken, Liam",14,8,10,24,3,,,1.0,1.0,4.0,4.0,1.0,3.0,,,13.0,11.0,1.0,1.0,,,,79.0
23,"Roughead, Jordan",5,2,6,11,1,1.0,20.0,4.0,,1.0,,2.0,,2.0,,5.0,7.0,1.0,2.0,7.0,,1.0,81.0
14,"Smith, Clay",8,3,8,16,2,,,10.0,,2.0,2.0,5.0,1.0,3.0,,9.0,7.0,1.0,2.0,2.0,,1.0,73.0
9,"Stringer, Jake",10,4,4,14,3,,,3.0,,3.0,3.0,4.0,,,,5.0,8.0,1.0,3.0,1.0,,,88.0
1,"Suckling, Matt",11,4,7,18,,,,2.0,2.0,5.0,1.0,1.0,1.0,,,4.0,12.0,,,1.0,2.0,,79.0
10,"Wood, Easton",6,4,5,11,1,,,1.0,1.0,,,1.0,,,,3.0,8.0,,1.0,2.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,81,194,397,16,11.0,35.0,62.0,23.0,52.0,42.0,43.0,19.0,14.0,,161.0,243.0,7.0,16.0,51.0,4.0,11.0,
Opposition,Opposition,178,81,149,327,12,12.0,52.0,105.0,34.0,40.0,34.0,46.0,14.0,19.0,,111.0,212.0,11.0,12.0,53.0,4.0,11.0,
