St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Attard, Jayden",5,3,8,13,,,,4.0,,,,2.0,2.0,1.0,,6.0,7.0,,,8.0,,,100.0
10,"Baker, Steven",15,9,11,26,,1.0,,3.0,1.0,4.0,2.0,3.0,,2.0,,8.0,19.0,2.0,1.0,1.0,,1.0,92.0
27,"Blake, Jason",11,9,2,13,1,,4.0,,2.0,3.0,,2.0,,1.0,,1.0,12.0,1.0,1.0,4.0,1.0,1.0,100.0
24,"Brooks, Barry",5,2,2,7,,,2.0,1.0,,3.0,1.0,1.0,2.0,,,4.0,3.0,1.0,,,,,40.0
3,"Clarke, Xavier",9,3,7,16,1,2.0,,3.0,,4.0,,3.0,2.0,2.0,,7.0,11.0,,2.0,2.0,1.0,1.0,90.0
26,"Dal Santo, Nick",14,2,7,21,,,,4.0,3.0,7.0,5.0,2.0,1.0,,,9.0,12.0,,1.0,1.0,5.0,3.0,88.0
17,"Fiora, Aaron",11,5,6,17,,1.0,,,,4.0,2.0,,2.0,,,6.0,10.0,,,,4.0,,73.0
6,"Fisher, Leigh",8,7,10,18,,,,1.0,2.0,,,2.0,,1.0,,7.0,11.0,,,2.0,1.0,,100.0
25,"Fisher, Sam",10,9,6,16,,,,2.0,6.0,1.0,,2.0,,1.0,,10.0,6.0,6.0,,2.0,1.0,,100.0
9,"Gehrig, Fraser",9,5,3,12,1,2.0,1.0,,,2.0,,2.0,,,,2.0,10.0,,2.0,,,1.0,93.0
18,"Goddard, Brendon",15,6,11,26,1,,,1.0,4.0,1.0,2.0,1.0,2.0,1.0,,8.0,19.0,1.0,,3.0,,,100.0
1,"Gram, Jason",18,7,6,24,1,,,,10.0,4.0,3.0,3.0,,2.0,2.0,6.0,17.0,,,1.0,17.0,1.0,100.0
35,"Harvey, Robert",16,7,8,24,1,,,1.0,2.0,4.0,3.0,2.0,1.0,,3.0,5.0,18.0,,1.0,1.0,,1.0,63.0
7,"Hayes, Lenny",10,4,7,17,,,,5.0,1.0,2.0,3.0,2.0,,1.0,,5.0,11.0,,,2.0,1.0,,52.0
38,"Jones, Clinton",7,5,7,14,1,,,3.0,,1.0,1.0,3.0,1.0,,,5.0,8.0,,2.0,3.0,1.0,1.0,87.0
23,"Koschitzke, Justin",7,7,5,12,2,3.0,1.0,1.0,2.0,,,4.0,1.0,1.0,,6.0,6.0,2.0,5.0,1.0,,,75.0
32,"McQualter, Andrew",4,2,8,12,,,,2.0,,1.0,4.0,,1.0,,,8.0,5.0,1.0,1.0,,1.0,1.0,59.0
44,"Milne, Stephen",10,3,,10,3,1.0,,2.0,,3.0,1.0,3.0,,2.0,,3.0,8.0,1.0,1.0,,1.0,,95.0
11,"Montagna, Leigh",14,7,6,20,1,1.0,,1.0,1.0,4.0,1.0,2.0,,,,5.0,15.0,,1.0,,6.0,1.0,73.0
12,"Riewoldt, Nick",9,7,1,10,4,2.0,,,,1.0,,,1.0,,1.0,7.0,2.0,5.0,3.0,2.0,,,69.0
29,"Rix, Michael",1,,9,10,,,18.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,,5.0,4.0,,,,,,82.0
4,"Thompson, Andrew",10,3,8,18,,,,2.0,1.0,4.0,3.0,,1.0,,,8.0,10.0,,,2.0,,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,112,138,356,17,14.0,26.0,40.0,36.0,54.0,35.0,43.0,18.0,18.0,6.0,131.0,224.0,20.0,21.0,35.0,40.0,12.0,
Opposition,Opposition,196,103,125,321,9,12.0,35.0,49.0,33.0,47.0,31.0,41.0,18.0,18.0,,102.0,218.0,12.0,10.0,49.0,19.0,7.0,
