Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",6,4,4,10,4,1.0,21.0,3.0,1.0,,2.0,3.0,,,,8.0,2.0,2.0,4.0,2.0,,,
36,"Bannister, Jordan",1,2,8,9,,,,1.0,,1.0,2.0,1.0,1.0,,,4.0,7.0,,,2.0,,,
16,"Barnard, Paul",11,8,5,16,1,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,2.0,,5.0,10.0,,2.0,,2.0,,
23,"Bolton, Mark",10,5,5,15,,,,3.0,1.0,2.0,1.0,,1.0,,,7.0,8.0,1.0,,2.0,2.0,,
33,"Caracella, Blake",14,8,15,29,1,,,2.0,,4.0,6.0,5.0,3.0,,1.0,11.0,18.0,,1.0,3.0,,,
31,"Fletcher, Dustin",16,5,4,20,,,,,7.0,3.0,,2.0,1.0,,,3.0,12.0,,1.0,5.0,,,
15,"Forster-Knight, Robert",5,2,5,10,,,,1.0,2.0,2.0,,,,,,4.0,6.0,,,,,,
11,"Hardwick, Damien",16,8,12,28,,,,4.0,7.0,3.0,3.0,2.0,4.0,1.0,,12.0,16.0,1.0,,1.0,,,
26,"Heffernan, Chris",3,,6,9,,1.0,,2.0,,1.0,1.0,,,,,5.0,4.0,,,2.0,1.0,,
3,"Henneman, Aaron",3,1,,3,,,,,2.0,,,,1.0,1.0,,2.0,1.0,,,1.0,,,
34,"Hille, David",2,2,1,3,,,4.0,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,
42,"Jacobs, Danny",7,4,8,15,,,1.0,2.0,,1.0,1.0,2.0,3.0,,,5.0,9.0,,,5.0,,,
14,"Johnson, Jason",18,4,13,31,,1.0,,3.0,1.0,6.0,4.0,4.0,2.0,1.0,,12.0,18.0,,1.0,2.0,,,
17,"Lalich, Judd",2,1,,2,,,5.0,,1.0,,,1.0,,1.0,,,2.0,,,1.0,,,
25,"Lucas, Scott",15,7,3,18,1,2.0,1.0,1.0,,7.0,2.0,2.0,1.0,1.0,,10.0,7.0,3.0,3.0,,,,
28,"McGrath, Cory",5,3,3,8,,,,1.0,,2.0,2.0,1.0,,,,2.0,6.0,,,1.0,1.0,,
10,"McVeigh, Mark",10,5,3,13,,1.0,,1.0,2.0,4.0,1.0,2.0,,,,4.0,9.0,1.0,,,,,
2,"Mercuri, Mark",11,6,10,21,1,,2.0,1.0,,2.0,3.0,1.0,,2.0,,9.0,10.0,1.0,1.0,1.0,,,
24,"Misiti, Joe",12,1,9,21,1,,,1.0,1.0,4.0,5.0,2.0,,,,7.0,14.0,,,1.0,,,
29,"Moorcroft, Gary",7,1,,7,1,,,2.0,,1.0,3.0,,,1.0,,2.0,5.0,,,2.0,,,
9,"Ramanauskas, Adam",13,4,7,20,1,2.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,8.0,13.0,2.0,1.0,2.0,2.0,,
6,"Wellman, Sean",18,7,7,25,,,,1.0,4.0,6.0,1.0,1.0,2.0,,,5.0,18.0,1.0,,1.0,5.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,88,128,333,11,13.0,37.0,35.0,30.0,53.0,41.0,35.0,21.0,11.0,1.0,127.0,196.0,13.0,14.0,34.0,13.0,,
Opposition,Opposition,189,85,101,290,11,11.0,25.0,42.0,39.0,47.0,38.0,34.0,11.0,21.0,5.0,115.0,173.0,8.0,5.0,31.0,20.0,,
