Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",19,7,7,26,2,1.0,,4.0,1.0,6.0,2.0,1.0,2.0,,1.0,9.0,16.0,1.0,2.0,1.0,4.0,,
10,"Ashcroft, Marcus",8,3,10,18,1,,,,1.0,2.0,1.0,1.0,,1.0,,7.0,11.0,,,2.0,,,
20,"Black, Simon",8,1,10,18,2,,,3.0,1.0,4.0,6.0,4.0,1.0,2.0,,10.0,11.0,,,3.0,,,
26,"Bolton, Craig",10,4,5,15,,,,4.0,3.0,3.0,3.0,1.0,,,,6.0,9.0,1.0,,4.0,,,
36,"Bradshaw, Daniel",7,4,1,8,3,2.0,,1.0,,2.0,,1.0,1.0,,,5.0,4.0,1.0,3.0,,,,
16,"Brown, Jonathan",3,1,3,6,,,,1.0,,3.0,,1.0,1.0,1.0,,2.0,5.0,,,,,,
19,"Charman, Jamie",4,2,5,9,,,28.0,3.0,,2.0,2.0,2.0,3.0,2.0,,4.0,5.0,1.0,,1.0,,,
30,"Copeland, Robert",3,2,2,5,1,,,1.0,,2.0,2.0,1.0,,1.0,,2.0,2.0,,,,,,
1,"Headland, Des",5,2,4,9,,2.0,,,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,6.0,1.0,1.0,2.0,1.0,,
2,"Johnson, Chris",5,3,9,14,2,,,2.0,1.0,,1.0,3.0,1.0,1.0,,7.0,8.0,,1.0,6.0,2.0,,
27,"Keating, Clark",3,2,4,7,,1.0,15.0,,,1.0,1.0,3.0,2.0,1.0,,6.0,1.0,1.0,1.0,2.0,,,
44,"Lappin, Nigel",17,5,14,31,,1.0,,5.0,1.0,6.0,7.0,2.0,1.0,1.0,,8.0,24.0,,,4.0,2.0,,
23,"Leppitsch, Justin",6,2,4,10,,,,,2.0,1.0,,1.0,1.0,1.0,,4.0,5.0,,,11.0,3.0,,
11,"Lynch, Alastair",6,4,3,9,3,1.0,,1.0,,,1.0,2.0,1.0,1.0,,5.0,4.0,1.0,4.0,,,,
4,"McRae, Craig",6,2,4,10,1,1.0,,,,4.0,,2.0,2.0,,,2.0,9.0,,1.0,4.0,3.0,,
15,"Michael, Mal",2,1,5,7,,,,1.0,1.0,,,1.0,,,,4.0,3.0,,,7.0,,,
8,"Notting, Tim",5,2,7,12,1,,,2.0,1.0,1.0,1.0,3.0,,1.0,,4.0,8.0,1.0,,3.0,,,
13,"Pike, Martin",12,5,6,18,1,1.0,,2.0,1.0,7.0,1.0,4.0,,1.0,,4.0,12.0,,1.0,4.0,1.0,,
6,"Power, Luke",11,4,14,25,,,,3.0,2.0,4.0,5.0,4.0,2.0,2.0,,9.0,16.0,,,2.0,3.0,,
5,"Scott, Brad",10,2,8,18,1,,,1.0,2.0,3.0,,1.0,,1.0,,5.0,13.0,,,2.0,,,
22,"Scott, Chris",15,6,6,21,,,,2.0,3.0,3.0,1.0,3.0,1.0,,3.0,5.0,16.0,1.0,,6.0,,,
3,"Voss, Michael",17,3,6,23,1,1.0,,,1.0,8.0,7.0,,1.0,,2.0,11.0,14.0,,1.0,2.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,67,137,319,19,15.0,43.0,36.0,22.0,64.0,43.0,43.0,21.0,19.0,6.0,126.0,202.0,9.0,15.0,66.0,22.0,,
Opposition,Opposition,183,78,104,287,11,6.0,28.0,27.0,40.0,37.0,35.0,39.0,19.0,21.0,,114.0,176.0,13.0,10.0,55.0,8.0,,
