Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Aish, James",20y 237d,39 (12-0-27 30.77%),12 (0.31),7 (4-0-3 57.14%),4 (0.57)
11,"Blair, Jarryd",26y 79d,136 (86-1-49 63.60%),104 (0.76),←,
16,"Brown, Nathan",27y 198d,122 (73-1-48 60.25%),7 (0.06),←,
32,"Cloke, Travis",29y 119d,240 (147-2-91 61.67%),431 (1.80),←,
46,"Cox, Mason",25y 110d,10 (5-0-5 50.00%),15 (1.50),←,
25,"Crisp, Jack",22y 274d,54 (23-0-31 42.59%),30 (0.56),36 (16-0-20 44.44%),20 (0.56)
2,"de Goey, Jordan",20y 109d,30 (12-0-18 40.00%),15 (0.50),←,
6,"Goldsack, Tyson",29y 41d,139 (89-0-50 64.03%),48 (0.35),←,
19,"Greenwood, Levi",27y 134d,96 (48-1-47 50.52%),38 (0.40),22 (8-0-14 36.36%),12 (0.55)
4,"Grundy, Brodie",22y 78d,54 (27-0-27 50.00%),21 (0.39),←,
38,"Howe, Jeremy",26y 3d,112 (27-0-85 24.11%),83 (0.74),12 (5-0-7 41.67%),3 (0.25)
37,"Maynard, Brayden",19y 286d,21 (7-0-14 33.33%),4 (0.19),←,
30,"Moore, Darcy",20y 159d,20 (7-0-13 35.00%),24 (1.20),←,
10,"Pendlebury, Scott",28y 177d,228 (141-2-85 62.28%),149 (0.65),←,
21,"Phillips, Tom",20y 56d,3 (2-0-1 66.67%),1 (0.33),←,
20,"Reid, Ben",27y 64d,116 (72-2-42 62.93%),37 (0.32),←,
22,"Sidebottom, Steele",25y 182d,155 (100-2-53 65.16%),115 (0.74),←,
28,"Sinclair, Ben",24y 275d,60 (35-0-25 58.33%),21 (0.35),←,
40,"Smith, Josh",22y 182d,10 (5-0-5 50.00%),2 (0.20),←,
7,"Treloar, Adam",23y 115d,93 (26-0-67 27.96%),56 (0.60),14 (6-0-8 42.86%),8 (0.57)
18,"Varcoe, Travis",28y 83d,169 (129-0-40 76.33%),143 (0.85),31 (15-0-16 48.39%),13 (0.42)
26,"Williams, Marley",22y 346d,63 (34-0-29 53.97%),6 (0.10),←,
Totals,Totals,24y 200d,1970 (1107-11-852 56.19%),1362 (0.69),,
C,"Buckley, Nathan",43y 342d,106 (58-0-48 54.72%),,←,
