Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",22y 318d,80 (46-0-34 57.50%),8 (0.10),←,
37,"Chandler, Kade",25y 195d,75 (38-0-37 50.67%),57 (0.76),←,
31,"Fritsch, Bayley",28y 233d,167 (89-1-77 53.59%),279 (1.67),←,
11,"Gawn, Max",33y 209d,243 (117-1-125 48.35%),113 (0.47),←,
22,"Howes, Blake",22y 111d,24 (9-0-15 37.50%),,←,
15,"Langdon, Ed",29y 176d,198 (102-1-95 51.77%),83 (0.42),130 (77-1-52 59.62%),50 (0.38)
19,"Langford, Harvey",19y 134d,18 (6-0-12 33.33%),8 (0.44),←,
20,"Lindsay, Xavier",18y 358d,18 (6-0-12 33.33%),2 (0.11),←,
25,"McDonald, Tom",32y 312d,245 (108-1-136 44.29%),170 (0.69),←,
4,"McVee, Judd",21y 354d,61 (32-0-29 52.46%),1 (0.02),←,
18,"Melksham, Jake",33y 332d,244 (124-1-119 51.02%),216 (0.89),130 (72-0-58 55.38%),159 (1.22)
13,"Oliver, Clayton",28y 5d,201 (108-1-92 53.98%),57 (0.28),←,
5,"Petracca, Christian",29y 204d,208 (113-1-94 54.57%),199 (0.96),←,
35,"Petty, Harry",25y 257d,97 (50-1-46 52.06%),40 (0.41),←,
36,"Pickett, Kysaiah",24y 55d,122 (74-1-47 61.07%),197 (1.61),←,
24,"Rivers, Trent",23y 362d,119 (71-1-47 60.08%),12 (0.10),←,
3,"Salem, Christian",30y 12d,195 (96-1-98 49.49%),27 (0.14),←,
9,"Spargo, Charlie",25y 244d,108 (69-1-38 64.35%),64 (0.59),←,
32,"Sparrow, Tom",25y 57d,113 (66-1-46 58.85%),44 (0.39),←,
10,"Turner, Daniel",23y 180d,33 (13-0-20 39.39%),23 (0.70),←,
2,"van Rooyen, Jacob",22y 102d,53 (26-0-27 49.06%),68 (1.28),←,
7,"Viney, Jack",31y 105d,233 (104-1-128 44.85%),69 (0.30),←,
6,"Windsor, Caleb",20y 48d,34 (16-0-18 47.06%),10 (0.29),←,
Totals,Totals,26y 15d,2889 (1483-14-1392 51.33%),1747 (0.60),,
C,"Goodwin, Simon",48y 213d,202 (110-1-91 54.70%),,201 (110-1-90 54.98%),
