Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",26y 40d,158 (68-2-88 43.67%),118 (0.75),←,
13,"Brunton, Neil",24y 111d,29 (4-1-24 15.52%),4 (0.14),←,
21,"Bryce, Paul",24y 286d,78 (33-2-43 43.59%),32 (0.41),4 (0-0-4 0.00%),3 (0.75)
7,"Carroll, Dennis",32y 168d,219 (97-2-120 44.75%),117 (0.53),←,
12,"Considine, Ed",24y 217d,53 (32-0-21 60.38%),13 (0.25),4 (0-0-4 0.00%),1 (0.25)
28,"Cresswell, Daryn",21y 337d,10 (0-0-10 0.00%),9 (0.90),←,
5,"Daniels, Jayson",22y 64d,78 (25-1-52 32.69%),19 (0.24),4 (0-0-4 0.00%),
6,"Dunkley, Andrew",24y 299d,22 (2-1-19 11.36%),,←,
20,"Hutton, John",26y 333d,20 (4-1-15 22.50%),45 (2.25),2 (0-0-2 0.00%),2 (1.00)
14,"Kelly, Paul",23y 270d,56 (11-2-43 21.43%),26 (0.46),←,
1,"Lawson, Jamie",21y 201d,38 (9-2-27 26.32%),23 (0.61),←,
3,"Lewis, Dale",23y 355d,48 (10-2-36 22.92%),50 (1.04),←,
33,"Malakellis, Tony",23y 31d,18 (5-0-13 27.78%),14 (0.78),4 (0-0-4 0.00%),2 (0.50)
4,"McRae, Dean",24y 163d,85 (34-1-50 40.59%),25 (0.29),4 (0-0-4 0.00%),
35,"Murphy, David",30y 244d,148 (61-0-87 41.22%),88 (0.59),←,
45,"Stafford, Greg",18y 240d,2 (0-0-2 0.00%),,←,
15,"Strooper, David",25y 58d,68 (17-1-50 25.74%),75 (1.10),25 (3-1-21 14.00%),47 (1.88)
10,"Watters, Scott",24y 89d,50 (30-2-18 62.00%),14 (0.28),4 (0-0-4 0.00%),1 (0.25)
9,"Werner, Michael",23y 318d,44 (26-0-18 59.09%),70 (1.59),4 (0-0-4 0.00%),10 (2.50)
27,"Wheeler, Sanford",23y 18d,25 (3-1-21 14.00%),5 (0.20),←,
Totals,Totals,24y 192d,1249 (471-21-757 37.71%),747 (0.60),,
C,"Scott, Brett",31y 14d,1 (0-0-1 0.00%),,←,
