Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 80d,59 (22-0-37 37.29%),12 (0.20),←,
41,"Butts, Jordon",25y 123d,76 (31-1-44 41.45%),,←,
44,"Cumming, Isaac",26y 265d,89 (43-1-45 48.88%),12 (0.13),8 (5-0-3 62.50%),2 (0.25)
6,"Curtin, Daniel",20y 56d,15 (7-1-7 50.00%),7 (0.47),←,
12,"Dawson, Jordan",28y 24d,139 (62-1-76 44.96%),65 (0.47),75 (32-1-42 43.33%),31 (0.41)
32,"Fogarty, Darcy",25y 220d,109 (41-1-67 38.07%),176 (1.61),←,
48,"Keane, Mark",25y 47d,39 (17-1-21 44.87%),,34 (16-1-17 48.53%),
2,"Keays, Ben",28y 69d,144 (48-1-95 33.68%),106 (0.74),114 (42-1-71 37.28%),95 (0.83)
29,"Laird, Rory",31y 125d,255 (126-2-127 49.80%),30 (0.12),←,
16,"Michalanney, Max",21y 66d,53 (24-1-28 46.23%),1 (0.02),←,
30,"Milera, Wayne",27y 231d,107 (55-1-51 51.87%),30 (0.28),←,
27,"Nankervis, Luke",21y 343d,29 (12-1-16 43.10%),1 (0.03),←,
28,"Neal-Bullen, Alex",29y 114d,184 (106-1-77 57.88%),124 (0.67),8 (5-0-3 62.50%),8 (1.00)
43,"OBrien, Reilly",29y 256d,129 (52-1-76 40.70%),14 (0.11),←,
25,"Peatling, James",24y 255d,52 (26-0-26 50.00%),18 (0.35),7 (4-0-3 57.14%),2 (0.29)
8,"Rachele, Josh",22y 22d,61 (26-1-34 43.44%),79 (1.30),←,
23,"Rankine, Izak",25y 10d,91 (35-2-54 39.56%),132 (1.45),43 (19-1-23 45.35%),75 (1.74)
33,"Smith, Brodie",33y 109d,263 (133-2-128 50.95%),72 (0.27),←,
14,"Soligo, Jake",22y 98d,68 (29-1-38 43.38%),27 (0.40),←,
19,"Taylor, Zac",22y 92d,13 (6-0-7 46.15%),5 (0.38),←,
7,"Thilthorpe, Riley",22y 300d,61 (24-0-37 39.34%),79 (1.30),←,
13,"Walker, Taylor",35y 8d,286 (144-2-140 50.70%),658 (2.30),←,
24,"Worrell, Josh",24y 22d,38 (19-1-18 51.32%),,←,
Totals,Totals,25y 318d,2360 (1088-23-1249 46.10%),1648 (0.70),,
C,"Nicks, Matthew",49y 355d,114 (42-1-71 37.28%),,←,
