Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
34,"Armstrong, Harry",18y 272d,1 (1-0-0 100.00%),,←,
41,"Banks, Sam",21y 345d,22 (5-0-17 22.73%),2 (0.09),←,
43,"Bauer, Jacob",22y 282d,8 (2-0-6 25.00%),9 (1.13),←,
46,"Blight, Jacob",23y 89d,4 (1-0-3 25.00%),,←,
35,"Broad, Nathan",31y 332d,149 (88-3-58 60.07%),4 (0.03),←,
30,"Brown, Tom",21y 226d,20 (3-0-17 15.00%),5 (0.25),←,
44,"Campbell, Seth",20y 74d,22 (3-0-19 13.64%),12 (0.55),←,
27,"Dow, Thomson",23y 148d,35 (9-1-25 27.14%),1 (0.03),←,
48,"Green, Steely",21y 63d,7 (1-0-6 14.29%),5 (0.71),←,
2,"Hopper, Jacob",28y 35d,143 (71-3-69 50.70%),53 (0.37),29 (8-1-20 29.31%),11 (0.38)
22,"Lalor, Sam",18y 195d,1 (1-0-0 100.00%),2 (2.00),←,
19,"Lynch, Tom",32y 133d,221 (92-4-125 42.53%),463 (2.10),90 (55-3-32 62.78%),209 (2.32)
7,"Mansell, Rhyan",24y 282d,54 (15-1-38 28.70%),33 (0.61),←,
33,"McIntosh, Kamdyn",30y 344d,191 (108-3-80 57.33%),54 (0.28),←,
12,"Miller, Ben",25y 194d,47 (15-3-29 35.11%),9 (0.19),←,
25,"Nankervis, Toby",30y 213d,158 (91-2-65 58.23%),41 (0.26),146 (84-2-60 58.22%),38 (0.26)
5,"Ross, Jack",24y 191d,71 (35-2-34 50.70%),17 (0.24),←,
15,"Short, Jayden",29y 48d,176 (95-4-77 55.11%),35 (0.20),←,
40,"Sonsie, Tyler",22y 45d,25 (7-1-17 30.00%),7 (0.28),←,
14,"Taranto, Tim",27y 44d,153 (72-3-78 48.04%),73 (0.48),39 (13-1-25 34.62%),25 (0.64)
31,"Trainor, Luke",18y 337d,1 (1-0-0 100.00%),,←,
36,"Trezise, James",22y 271d,9 (1-0-8 11.11%),,←,
1,"Vlastuin, Nick",30y 328d,234 (132-4-98 57.26%),29 (0.12),←,
Totals,Totals,24y 306d,1752 (849-34-869 48.46%),854 (0.49),,
C,"Yze, Adem",47y 173d,25 (4-0-21 16.00%),,24 (3-0-21 12.50%),
