Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
22,"Carlisle, Jake",19y 295d,4 (0-0-4 0.00%),2 (0.50),←,
32,"Colyer, Travis",19y 333d,18 (8-0-10 44.44%),12 (0.67),←,
45,"Crameri, Stewart",22y 347d,19 (8-1-10 44.74%),29 (1.53),←,
29,"Davey, Alwyn",27y 69d,63 (29-1-33 46.83%),64 (1.02),←,
2,"Dyson, Ricky",25y 298d,99 (36-2-61 37.37%),40 (0.40),←,
34,"Hardingham, Kyle",22y 325d,22 (10-1-11 47.73%),9 (0.41),←,
21,"Heppell, Dyson",19y 70d,17 (8-1-8 50.00%),2 (0.12),←,
19,"Hille, David",30y 51d,178 (82-1-95 46.35%),134 (0.75),←,
40,"Howlett, Ben",22y 275d,32 (13-1-18 42.19%),13 (0.41),←,
18,"Hurley, Michael",21y 52d,43 (16-2-25 39.53%),40 (0.93),←,
7,"Jetta, Leroy",23y 17d,56 (26-1-29 47.32%),41 (0.73),←,
10,"McVeigh, Mark",30y 178d,223 (105-4-114 47.98%),105 (0.47),←,
17,"Melksham, Jake",19y 328d,31 (11-1-19 37.10%),11 (0.35),←,
6,"Monfries, Angus",24y 185d,126 (46-3-77 37.70%),141 (1.12),←,
23,"Myers, David",22y 23d,31 (12-0-19 38.71%),6 (0.19),←,
16,"Pears, Tayte",21y 121d,44 (16-1-27 37.50%),3 (0.07),←,
9,"Prismall, Brent",25y 9d,60 (32-3-25 55.83%),25 (0.42),35 (14-2-19 42.86%),10 (0.29)
37,"Reimers, Kyle",22y 194d,49 (20-1-28 41.84%),52 (1.06),←,
30,"Ryder, Paddy",23y 131d,111 (44-3-64 40.99%),65 (0.59),←,
20,"Slattery, Henry",25y 182d,94 (33-2-59 36.17%),12 (0.13),←,
5,"Stanton, Brent",25y 83d,156 (58-3-95 38.14%),98 (0.63),←,
11,"Zaharakis, David",21y 152d,47 (20-1-26 43.62%),50 (1.06),←,
Totals,Totals,23y 169d,1523 (633-33-857 41.56%),954 (0.63),,
C,"Hird, James",38y 169d,17 (8-1-8 50.00%),,←,
