Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 303d,141 (63-1-77 45.04%),81 (0.57),←,
5,"Broadbent, Matthew",23y 303d,89 (36-1-52 41.01%),38 (0.43),←,
27,"Carlile, Alipate",27y 31d,141 (60-1-80 42.91%),5 (0.04),←,
18,"Cornes, Kane",31y 146d,278 (142-2-134 51.44%),91 (0.33),←,
7,"Ebert, Brad",24y 59d,132 (55-1-76 42.05%),69 (0.52),56 (27-1-28 49.11%),36 (0.64)
9,"Gray, Robbie",26y 62d,100 (44-0-56 44.00%),136 (1.36),←,
36,"Hombsch, Jack",21y 85d,24 (11-0-13 45.83%),,15 (11-0-4 73.33%),
24,"Impey, Jarman",18y 326d,10 (9-0-1 90.00%),2 (0.20),←,
23,"Lobbe, Matthew",25y 108d,52 (25-0-27 48.08%),14 (0.27),←,
37,"Mitchell, Kane",24y 181d,16 (9-0-7 56.25%),12 (0.75),←,
26,"Moore, Andrew",23y 1d,42 (18-0-24 42.86%),14 (0.33),←,
32,"Neade, Jake",20y 2d,17 (10-0-7 58.82%),12 (0.71),←,
29,"Pittard, Jasper",23y 60d,41 (23-0-18 56.10%),6 (0.15),←,
21,"Polec, Jared",21y 231d,26 (16-0-10 61.54%),16 (0.62),10 (9-0-1 90.00%),7 (0.70)
28,"Schulz, Jay",29y 43d,152 (61-3-88 41.12%),241 (1.59),81 (37-1-43 46.30%),183 (2.26)
14,"Stewart, Paul",26y 325d,79 (31-0-48 39.24%),29 (0.37),←,
12,"Trengove, Jackson",23y 210d,88 (34-1-53 39.20%),7 (0.08),←,
39,"Westhoff, Justin",27y 242d,144 (63-1-80 44.10%),187 (1.30),←,
19,"White, Matt",27y 46d,115 (53-4-58 47.83%),68 (0.59),10 (9-0-1 90.00%),14 (1.40)
16,"Wines, Ollie",19y 236d,34 (22-0-12 64.71%),16 (0.47),←,
20,"Wingard, Chad",20y 306d,52 (26-1-25 50.96%),73 (1.40),←,
40,"Young, Aaron",21y 176d,24 (10-1-13 43.75%),11 (0.46),←,
Totals,Totals,24y 75d,1797 (821-17-959 45.69%),1128 (0.63),,
C,"Hinkley, Ken",47y 243d,33 (22-0-11 66.67%),,←,
