St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 43d,79 (29-1-49 37.34%),17 (0.22),←,
14,"Ball, Luke",20y 40d,30 (20-0-10 66.67%),17 (0.57),←,
6,"Black, Heath",25y 37d,114 (36-0-78 31.58%),49 (0.43),45 (18-0-27 40.00%),14 (0.31)
27,"Blake, Jason",23y 111d,48 (18-1-29 38.54%),9 (0.19),←,
3,"Clarke, Xavier",20y 280d,49 (22-1-26 45.92%),27 (0.55),←,
26,"Dal Santo, Nick",20y 133d,40 (19-1-20 48.75%),20 (0.50),←,
9,"Gehrig, Fraser",28y 123d,182 (91-1-90 50.27%),285 (1.57),67 (28-0-39 41.79%),126 (1.88)
18,"Goddard, Brendon",19y 45d,32 (20-0-12 62.50%),9 (0.28),←,
34,"Guerra, Brent",22y 36d,76 (55-0-21 72.37%),62 (0.82),11 (8-0-3 72.73%),23 (2.09)
2,"Hamill, Aaron",26y 319d,162 (76-0-86 46.91%),207 (1.28),70 (27-0-43 38.57%),93 (1.33)
35,"Harvey, Robert",32y 318d,290 (140-3-147 48.79%),166 (0.57),←,
7,"Hayes, Lenny",24y 172d,105 (38-2-65 37.14%),43 (0.41),←,
8,"Hudghton, Max",27y 306d,146 (60-2-84 41.78%),14 (0.10),←,
5,"Jones, Austinn",27y 280d,193 (83-2-108 43.52%),121 (0.63),←,
33,"Knobel, Trent",24y 42d,44 (25-1-18 57.95%),7 (0.16),31 (16-1-14 53.23%),7 (0.23)
44,"Milne, Stephen",24y 118d,66 (23-1-42 35.61%),139 (2.11),←,
19,"Penny, Luke",23y 147d,64 (35-0-29 54.69%),5 (0.08),29 (20-0-9 68.97%),
17,"Powell, Stephen",27y 301d,110 (68-1-41 62.27%),90 (0.82),36 (22-0-14 61.11%),26 (0.72)
12,"Riewoldt, Nick",21y 261d,64 (28-1-35 44.53%),76 (1.19),←,
40,"Schwarze, Troy",22y 194d,47 (18-1-28 39.36%),7 (0.15),←,
4,"Thompson, Andrew",31y 257d,162 (68-2-92 42.59%),87 (0.54),←,
13,"Voss, Brett",26y 133d,101 (44-2-55 44.55%),33 (0.33),66 (25-1-40 38.64%),22 (0.33)
Totals,Totals,24y 284d,2204 (1016-23-1165 46.10%),1490 (0.68),,
C,"Thomas, Grant",46y 141d,65 (28-1-36 43.85%),,←,
