St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",9,2,13,22,,,,6.0,2.0,2.0,1.0,4.0,1.0,1.0,,9.0,17.0,,,1.0,,,83.0
15,"Billings, Jack",9,2,7,16,1,,,4.0,1.0,3.0,2.0,3.0,1.0,1.0,,7.0,10.0,,1.0,1.0,,,90.0
22,"Brown, Nathan",2,2,7,9,,,,5.0,1.0,,2.0,3.0,,1.0,,5.0,4.0,,,3.0,,,90.0
2,"Carlisle, Jake",12,8,9,21,,,1.0,,4.0,,,2.0,,,,7.0,9.0,2.0,,5.0,,,90.0
14,"Geary, Jarryn",12,4,7,19,,,,1.0,6.0,2.0,,3.0,,1.0,,3.0,13.0,,1.0,4.0,2.0,,91.0
19,"Gilbert, Sam",9,3,11,20,,,2.0,4.0,1.0,4.0,,1.0,,,,8.0,13.0,,,5.0,,,79.0
4,"Gresham, Jade",11,6,4,15,1,2.0,,3.0,3.0,3.0,1.0,1.0,1.0,,,5.0,11.0,1.0,3.0,1.0,,1.0,79.0
18,"Longer, Billy",3,4,15,18,,,55.0,6.0,,,4.0,5.0,4.0,3.0,,11.0,7.0,2.0,,4.0,,,87.0
32,"McCartin, Paddy",9,9,6,15,1,1.0,,,,2.0,,3.0,,,,5.0,10.0,2.0,2.0,,,2.0,79.0
36,"McKenzie, Daniel",6,9,11,17,1,,,3.0,1.0,,3.0,3.0,,1.0,,7.0,10.0,,1.0,1.0,1.0,,71.0
28,"Membrey, Tim",10,5,4,14,1,,,2.0,,3.0,1.0,3.0,1.0,,,4.0,8.0,1.0,,1.0,1.0,,87.0
41,"Minchington, Darren",4,2,9,13,,,,5.0,,2.0,,2.0,1.0,,,5.0,8.0,,,1.0,,,65.0
11,"Montagna, Leigh",22,9,12,34,,1.0,,2.0,6.0,3.0,2.0,3.0,,1.0,,4.0,30.0,,,2.0,,1.0,86.0
16,"Newnes, Jack",21,8,14,35,1,,,7.0,2.0,5.0,1.0,4.0,,2.0,1.0,10.0,26.0,1.0,,4.0,1.0,1.0,83.0
17,"Roberton, Dylan",20,9,5,25,,1.0,,,7.0,2.0,,1.0,,,,4.0,18.0,1.0,,2.0,,,88.0
6,"Ross, Sebastian",15,1,15,30,,,,8.0,1.0,6.0,6.0,2.0,,1.0,,10.0,20.0,,,1.0,1.0,,83.0
5,"Savage, Shane",9,8,12,21,,,,4.0,2.0,2.0,1.0,2.0,,1.0,,5.0,16.0,,,3.0,,,78.0
35,"Sinclair, Jack",6,,6,12,,,,5.0,,2.0,,,,,,2.0,10.0,,,,,1.0,85.0
9,"Steele, Jack",7,5,13,20,,,,8.0,1.0,2.0,5.0,2.0,,1.0,,10.0,11.0,1.0,,,,,66.0
3,"Steven, Jack",6,3,11,17,,,,11.0,1.0,2.0,3.0,3.0,,1.0,,6.0,11.0,,,1.0,,,82.0
25,"Stevens, Koby",7,6,21,28,,,,8.0,1.0,2.0,7.0,1.0,2.0,,,10.0,18.0,,,2.0,,,73.0
44,"Weller, Maverick",8,4,7,15,1,1.0,,3.0,,2.0,,,,,,4.0,11.0,,1.0,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,109,219,436,7,8.0,58.0,95.0,40.0,49.0,39.0,51.0,11.0,15.0,1.0,141.0,291.0,11.0,9.0,43.0,6.0,6.0,
Opposition,Opposition,188,76,247,435,13,12.0,29.0,63.0,39.0,58.0,32.0,38.0,15.0,11.0,5.0,143.0,296.0,6.0,14.0,49.0,13.0,12.0,
