Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",29y 41d,149 (90-1-58 60.74%),77 (0.52),46 (23-1-22 51.09%),17 (0.37)
26,"Bickley, Mark",25y 324d,86 (42-0-44 48.84%),22 (0.26),←,
19,"Chalmers, Brett",22y 62d,24 (10-1-13 43.75%),4 (0.17),←,
14,"Connell, Matthew",22y 325d,15 (8-0-7 53.33%),4 (0.27),12 (6-0-6 50.00%),4 (0.33)
37,"Edwards, Tyson",18y 322d,2 (2-0-0 100.00%),,←,
34,"Hart, Ben",20y 350d,75 (37-1-37 50.00%),14 (0.19),←,
29,"Ingerson, Anthony",25y 254d,32 (14-0-18 43.75%),25 (0.78),←,
35,"Jameson, Rod",24y 359d,84 (44-1-39 52.98%),79 (0.94),←,
2,"Jarman, Andrew",29y 161d,84 (42-1-41 50.60%),53 (0.63),←,
31,"Kluzek, Matthew",22y 82d,18 (7-0-11 38.89%),13 (0.72),←,
8,"McCartney, Jason",21y 102d,50 (26-0-24 52.00%),36 (0.72),12 (6-0-6 50.00%),8 (0.67)
10,"McDermott, Chris",31y 232d,98 (49-1-48 50.51%),25 (0.26),←,
28,"McKinnon, Martin",19y 354d,19 (8-0-11 42.11%),6 (0.32),←,
23,"McLeod, Andrew",18y 324d,5 (4-0-1 80.00%),9 (1.80),←,
16,"Pesch, Nick",20y 364d,12 (6-0-6 50.00%),9 (0.75),←,
32,"Ricciuto, Mark",20y 16d,51 (24-1-26 48.04%),35 (0.69),←,
3,"Rowe, Stephen",29y 233d,29 (16-0-13 55.17%),24 (0.83),←,
7,"Smart, Nigel",26y 34d,88 (43-1-44 49.43%),45 (0.51),←,
12,"Tregenza, Simon",24y 107d,76 (38-1-37 50.66%),12 (0.16),←,
33,"Weidemann, Wayne",28y 246d,58 (28-1-29 49.14%),22 (0.38),←,
44,"Wellman, Sean",20y 277d,28 (11-1-16 41.07%),8 (0.29),←,
Totals,Totals,24y 9d,1083 (549-11-523 50.69%),522 (0.48),,
C,"Shaw, Robert",40y 169d,98 (34-0-64 34.69%),,12 (6-0-6 50.00%),
