North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 10d,123 (62-1-60 50.81%),120 (0.98),←,
11,"Archer, Glenn",21y 73d,38 (22-0-16 57.89%),13 (0.34),←,
12,"Blakey, John",27y 316d,162 (69-0-93 42.59%),42 (0.26),27 (17-0-10 62.96%),4 (0.15)
39,"Campbell, Warren",19y 229d,5 (4-0-1 80.00%),8 (1.60),←,
18,"Carey, Wayne",23y 9d,87 (47-0-40 54.02%),203 (2.33),←,
6,"Fairley, Ian",29y 260d,160 (78-2-80 49.38%),147 (0.92),←,
26,"Ishchenko, Alex",30y 46d,119 (52-0-67 43.70%),36 (0.30),47 (26-0-21 55.32%),11 (0.23)
34,"King, David",22y 90d,7 (5-0-2 71.43%),2 (0.29),←,
7,"Laidley, Dani",27y 70d,79 (47-1-31 60.13%),12 (0.15),27 (18-0-9 66.67%),1 (0.04)
35,"Longmire, John",23y 156d,119 (58-1-60 49.16%),385 (3.24),←,
20,"Mann, Peter",23y 271d,29 (13-0-16 44.83%),10 (0.34),←,
41,"McAdam, Adrian",23y 85d,26 (16-0-10 61.54%),79 (3.04),←,
38,"McCarthy, Adam",22y 111d,11 (5-0-6 45.45%),2 (0.18),←,
31,"McKernan, Corey",20y 168d,9 (7-0-2 77.78%),9 (1.00),←,
13,"Nichols, Trent",25y 59d,70 (24-1-45 35.00%),68 (0.97),10 (7-0-3 70.00%),19 (1.90)
22,"Roberts, Mark",28y 342d,120 (53-0-67 44.17%),97 (0.81),43 (27-0-16 62.79%),78 (1.81)
3,"Rock, Anthony",23y 249d,75 (42-0-33 56.00%),71 (0.95),←,
2,"Schwass, Wayne",25y 190d,108 (54-0-54 50.00%),63 (0.58),←,
24,"Sholl, Craig",26y 157d,95 (51-0-44 53.68%),17 (0.18),←,
15,"Smith, Ross",29y 122d,182 (88-2-92 48.90%),34 (0.19),←,
10,"Stevens, Anthony",22y 338d,73 (39-0-34 53.42%),32 (0.44),←,
Totals,Totals,24y 316d,1697 (836-8-853 49.26%),1450 (0.85),,
C,"Pagan, Denis",46y 254d,31 (20-0-11 64.52%),,←,
