Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",23y 137d,32 (18-1-13 57.81%),2 (0.06),←,
23,"Black, Aaron",26y 152d,52 (30-0-22 57.69%),66 (1.27),2 (1-0-1 50.00%),2 (1.00)
46,"Blicavs, Mark",26y 33d,96 (66-1-29 69.27%),27 (0.28),←,
5,"Cockatoo, Nakia",20y 189d,25 (17-1-7 70.00%),20 (0.80),←,
35,"Dangerfield, Patrick",27y 25d,184 (104-0-80 56.52%),197 (1.07),30 (23-0-7 76.67%),34 (1.13)
22,"Duncan, Mitch",25y 324d,141 (106-0-35 75.18%),110 (0.78),←,
29,"Guthrie, Cameron",24y 254d,112 (76-1-35 68.30%),36 (0.32),←,
26,"Hawkins, Tom",28y 283d,195 (146-1-48 75.13%),406 (2.08),←,
25,"Henderson, Lachie",27y 137d,142 (68-1-73 48.24%),110 (0.77),25 (18-0-7 72.00%),6 (0.24)
33,"Horlin-Smith, George",24y 129d,44 (31-1-12 71.59%),23 (0.52),←,
11,"Lang, Darcy",21y 160d,37 (22-1-14 60.81%),29 (0.78),←,
13,"Lonergan, Tom",32y 348d,192 (141-2-49 73.96%),55 (0.29),←,
4,"Mackie, Andrew",32y 266d,263 (197-1-65 75.10%),98 (0.37),←,
27,"Menegola, Sam",25y 54d,11 (9-0-2 81.82%),7 (0.64),←,
32,"Motlop, Steven",26y 49d,118 (80-1-37 68.22%),162 (1.37),←,
21,"Murdoch, Jordan",25y 38d,76 (51-1-24 67.76%),54 (0.71),←,
3,"Parfitt, Brandan",19y 3d,6 (5-0-1 83.33%),3 (0.50),←,
14,"Selwood, Joel",28y 339d,234 (180-1-53 77.14%),140 (0.60),←,
9,"Smith, Zac",27y 67d,92 (33-0-59 35.87%),44 (0.48),27 (20-0-7 74.07%),13 (0.48)
44,"Stewart, Tom",24y 46d,6 (5-0-1 83.33%),1 (0.17),←,
7,"Taylor, Harry",30y 322d,210 (158-1-51 75.48%),47 (0.22),←,
2,"Tuohy, Zach",27y 141d,126 (53-1-72 42.46%),41 (0.33),6 (5-0-1 83.33%),1 (0.17)
Totals,Totals,26y 59d,2394 (1596-16-782 66.67%),1678 (0.70),,
C,"Scott, Chris",40y 362d,148 (107-1-40 72.64%),,←,
