Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",14,5,7,21,1,,,1.0,4.0,3.0,2.0,,,,,10.0,11.0,1.0,1.0,1.0,,,
10,"Ashcroft, Marcus",20,2,11,31,1,,,3.0,4.0,4.0,6.0,1.0,,,2.0,16.0,13.0,,,1.0,1.0,,
20,"Black, Simon",11,3,2,13,3,,,2.0,,6.0,2.0,,1.0,1.0,,6.0,8.0,,2.0,1.0,,,
9,"Boyd, Brad",14,3,8,22,,,,4.0,,6.0,9.0,3.0,1.0,1.0,,8.0,12.0,1.0,,9.0,1.0,,
48,"Calthorpe, David",7,1,2,9,,,,1.0,1.0,2.0,4.0,1.0,,,,7.0,2.0,,,,,,
1,"Champion, Richard",9,3,6,15,2,1.0,,,,4.0,,3.0,,2.0,,8.0,7.0,1.0,1.0,,,,
16,"Clarke, Matthew",2,,3,5,,,29.0,,,1.0,5.0,,1.0,,,5.0,1.0,,,2.0,,,
14,"Dickfos, Danny",3,1,1,4,,,,1.0,,1.0,1.0,2.0,3.0,,,3.0,,1.0,,1.0,,,
31,"Heuskes, Adam",15,4,4,19,,,,,3.0,4.0,,2.0,,,,10.0,8.0,2.0,,1.0,,,
27,"Keating, Clark",4,,1,5,,,15.0,1.0,1.0,1.0,3.0,,2.0,,,3.0,2.0,,,1.0,,,
41,"Kennedy, Matthew",6,,2,8,,,,1.0,3.0,3.0,,1.0,1.0,3.0,,2.0,6.0,,,1.0,,,
18,"Lambert, Craig",8,,12,20,,1.0,,1.0,1.0,1.0,9.0,2.0,,1.0,,9.0,9.0,,,2.0,,,
44,"Lappin, Nigel",13,3,9,22,1,3.0,,2.0,,6.0,1.0,2.0,1.0,,1.0,9.0,14.0,1.0,1.0,4.0,1.0,,
15,"Lawrence, Steven",7,4,4,11,1,,,1.0,1.0,3.0,1.0,2.0,,,,8.0,4.0,1.0,,1.0,,,
23,"Leppitsch, Justin",7,3,4,11,,,,1.0,6.0,1.0,,3.0,,,,6.0,5.0,,,,1.0,,
4,"McRae, Craig",26,5,6,32,2,2.0,,1.0,1.0,5.0,5.0,3.0,,2.0,3.0,11.0,18.0,,2.0,1.0,,,
7,"Molloy, Jarrod",9,2,11,20,1,1.0,3.0,2.0,,4.0,3.0,3.0,2.0,1.0,,13.0,4.0,1.0,2.0,4.0,,,
39,"Notting, Tim",1,,1,2,,,,,,,,,,,,1.0,1.0,,,,,,
21,"OBree, Shane",10,3,1,11,2,1.0,,2.0,3.0,,1.0,1.0,1.0,1.0,,4.0,6.0,,2.0,1.0,,,
22,"Scott, Chris",8,4,3,11,,,,3.0,2.0,,1.0,,,1.0,,5.0,4.0,,,3.0,,,
3,"Voss, Michael",8,1,5,13,2,,,1.0,,1.0,2.0,,1.0,1.0,,8.0,5.0,,1.0,1.0,,,
33,"White, Darryl",12,4,5,17,1,,3.0,2.0,,5.0,3.0,,1.0,2.0,,8.0,11.0,1.0,1.0,6.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,51,108,322,17,13.0,50.0,30.0,30.0,61.0,58.0,29.0,15.0,16.0,6.0,160.0,151.0,10.0,13.0,41.0,4.0,,
Opposition,Opposition,165,26,71,236,8,6.0,28.0,24.0,31.0,41.0,53.0,21.0,16.0,15.0,,136.0,86.0,3.0,5.0,19.0,,,
