Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 321d,264 (109-2-153 41.67%),271 (1.03),244 (105-2-137 43.44%),250 (1.02)
17,"Burns, Scott",31y 171d,210 (90-1-119 43.10%),127 (0.60),←,
8,"Clement, James",29y 281d,205 (85-0-120 41.46%),48 (0.23),121 (59-0-62 48.76%),10 (0.08)
32,"Cloke, Travis",19y 99d,22 (9-0-13 40.91%),13 (0.59),←,
1,"Davis, Leon",24y 360d,111 (50-0-61 45.05%),137 (1.23),←,
4,"Didak, Alan",23y 117d,90 (49-0-41 54.44%),125 (1.39),←,
25,"Fraser, Josh",24y 158d,124 (65-0-59 52.42%),113 (0.91),←,
38,"Iacobucci, Adam",20y 146d,4 (0-0-4 0.00%),,←,
26,"Johnson, Ben",25y 68d,124 (65-0-59 52.42%),26 (0.21),←,
18,"Licuria, Paul",28y 159d,171 (74-0-97 43.27%),61 (0.36),161 (72-0-89 44.72%),59 (0.37)
24,"Lockyer, Tarkyn",26y 225d,130 (58-0-72 44.62%),68 (0.52),←,
3,"Lonie, Ryan",23y 100d,107 (55-0-52 51.40%),56 (0.52),←,
7,"Morrison, Chad",28y 75d,165 (82-1-82 50.00%),88 (0.53),17 (5-0-12 29.41%),1 (0.06)
11,"OBree, Shane",27y 89d,156 (75-0-81 48.08%),63 (0.40),137 (66-0-71 48.18%),60 (0.44)
16,"Pendlebury, Scott",18y 156d,2 (1-0-1 50.00%),2 (1.00),←,
35,"Prestigiacomo, Simon",28y 132d,169 (68-0-101 40.24%),3 (0.02),←,
23,"Rocca, Anthony",28y 301d,195 (92-0-103 47.18%),321 (1.65),173 (81-0-92 46.82%),310 (1.79)
9,"Rowe, Julian",21y 18d,25 (9-0-16 36.00%),8 (0.32),←,
39,"Shaw, Heath",20y 197d,16 (8-0-8 50.00%),4 (0.25),←,
20,"Tarrant, Chris",25y 267d,151 (71-0-80 47.02%),284 (1.88),←,
13,"Thomas, Dale",18y 356d,10 (7-0-3 70.00%),7 (0.70),←,
14,"Wakelin, Shane",31y 304d,209 (98-2-109 47.37%),19 (0.09),115 (57-0-58 49.57%),
Totals,Totals,25y 170d,2660 (1220-6-1434 45.86%),1844 (0.69),,
C,"Malthouse, Mick",52y 299d,527 (294-4-229 56.17%),,149 (71-0-78 47.65%),
