Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 229d,112 (75-1-36 67.41%),17 (0.15),←,
46,"Blicavs, Mark",33y 37d,254 (170-3-81 67.52%),66 (0.26),←,
12,"Bowes, Jack",26y 99d,106 (34-2-70 33.02%),22 (0.21),23 (13-1-9 58.70%),8 (0.35)
4,"Bruhn, Tanner",21y 343d,56 (24-1-31 43.75%),19 (0.34),26 (13-1-12 51.92%),8 (0.31)
5,"Cameron, Jeremy",31y 33d,238 (123-3-112 52.31%),603 (2.53),67 (46-0-21 68.66%),176 (2.63)
13,"Clark, Jhye",19y 286d,8 (6-0-2 75.00%),1 (0.13),←,
45,"Close, Brad",25y 279d,84 (59-1-24 70.83%),74 (0.88),←,
16,"De Koning, Sam",23y 68d,51 (36-1-14 71.57%),1 (0.02),←,
28,"Dempsey, Oliver",21y 118d,15 (10-0-5 66.67%),8 (0.53),←,
22,"Duncan, Mitch",32y 329d,281 (201-2-78 71.89%),182 (0.65),←,
29,"Guthrie, Cameron",31y 259d,238 (159-2-77 67.23%),75 (0.32),←,
39,"Guthrie, Zach",25y 309d,85 (55-2-28 65.88%),12 (0.14),←,
26,"Hawkins, Tom",35y 288d,354 (250-3-101 71.05%),790 (2.23),←,
38,"Henry, Jack",25y 249d,126 (86-1-39 68.65%),24 (0.19),←,
36,"Henry, Oliver",21y 280d,55 (31-1-23 57.27%),87 (1.58),30 (17-1-12 58.33%),59 (1.97)
9,"Holmes, Max",21y 249d,59 (39-1-19 66.95%),26 (0.44),←,
8,"Kolodjashnij, Jake",28y 269d,181 (120-3-58 67.13%),3 (0.02),←,
32,"Miers, Gryan",25y 35d,114 (76-1-37 67.11%),86 (0.75),←,
23,"Rohan, Gary",32y 332d,193 (130-2-61 67.88%),207 (1.07),87 (60-1-26 69.54%),111 (1.28)
1,"Stanley, Rhys",33y 155d,202 (117-2-83 58.42%),105 (0.52),144 (96-2-46 67.36%),65 (0.45)
18,"Stengle, Tyson",25y 198d,68 (40-1-27 59.56%),109 (1.60),52 (35-1-16 68.27%),94 (1.81)
44,"Stewart, Tom",31y 50d,155 (103-1-51 66.77%),4 (0.03),←,
2,"Tuohy, Zach",34y 146d,276 (149-3-124 54.53%),97 (0.35),156 (101-2-53 65.38%),57 (0.37)
Totals,Totals,27y 265d,3311 (2093-37-1181 63.21%),2618 (0.79),,
C,"Scott, Chris",48y 1d,317 (217-3-97 68.93%),,←,
