West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34 ↑,"Brennan, Jacob",3,1,2,5,,,,2.0,1.0,1.0,,,1.0,,,2.0,3.0,,,2.0,,,26.0
1,"Brown, Mitch",2,1,7,9,,,,1.0,,,,,1.0,,,4.0,5.0,,,6.0,,,83.0
26,"Butler, Sam",10,3,5,15,,,,3.0,4.0,3.0,1.0,2.0,,1.0,,7.0,7.0,,,3.0,1.0,1.0,86.0
20,"Cox, Dean",9,4,4,13,,1.0,28.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,7.0,1.0,,,,,84.0
27,"Darling, Jack",15,9,7,22,3,1.0,,5.0,,8.0,1.0,4.0,1.0,,,7.0,13.0,1.0,2.0,,3.0,,93.0
32,"Embley, Andrew",20,5,8,28,,2.0,,1.0,1.0,2.0,6.0,5.0,,1.0,,8.0,16.0,,1.0,2.0,,,78.0
3,"Gaff, Andrew",7,3,8,15,1,,,1.0,1.0,1.0,,,1.0,,,6.0,8.0,,1.0,1.0,,,82.0
23,"Glass, Darren",3,3,4,7,,,,3.0,,,,2.0,,1.0,,3.0,4.0,,,3.0,,,92.0
33,"Hill, Josh",7,3,2,9,1,,,5.0,,3.0,1.0,2.0,,1.0,,3.0,5.0,1.0,,3.0,,,90.0
25,"Hurn, Shannon",18,3,4,22,,,,3.0,1.0,6.0,1.0,2.0,2.0,,,10.0,12.0,1.0,,,1.0,,85.0
17,"Kennedy, Josh",5,6,3,8,,1.0,,3.0,,1.0,,4.0,,2.0,,1.0,7.0,,1.0,,,,84.0
4,"Kerr, Daniel",11,2,10,21,,,,2.0,2.0,2.0,2.0,4.0,2.0,3.0,,5.0,17.0,,,,,,83.0
7,"Masten, Chris",12,2,11,23,,,,4.0,4.0,7.0,2.0,,1.0,,,5.0,19.0,,,1.0,1.0,1.0,84.0
35,"McGinnity, Patrick",4,3,10,14,2,,,6.0,1.0,1.0,1.0,2.0,,,,4.0,9.0,,,,,1.0,88.0
9,"Naitanui, Nic",3,3,8,11,,,24.0,9.0,,1.0,2.0,1.0,,,,9.0,2.0,2.0,,,,,81.0
11,"Priddis, Matt",10,2,17,27,,1.0,,4.0,1.0,2.0,6.0,1.0,2.0,,,10.0,18.0,,,3.0,,1.0,91.0
31,"Schofield, Will",6,8,5,11,2,,,3.0,,1.0,,1.0,,1.0,,6.0,5.0,3.0,2.0,2.0,1.0,,93.0
37,"Selwood, Adam",7,2,2,9,,,,4.0,5.0,1.0,,6.0,3.0,1.0,,3.0,8.0,,,2.0,,,83.0
10,"Selwood, Scott",15,5,20,35,,,,5.0,5.0,4.0,8.0,2.0,1.0,,2.0,20.0,14.0,,,1.0,1.0,,86.0
13,"Shuey, Luke",15,5,12,27,,,,4.0,3.0,1.0,4.0,4.0,1.0,1.0,,9.0,19.0,,,,6.0,,87.0
41 ↓,"Strijk, Andrew",4,2,1,5,,1.0,,4.0,,1.0,,,,,,1.0,3.0,,,,,,59.0
8,"Waters, Beau",14,7,9,23,1,,,1.0,4.0,4.0,,1.0,1.0,,,9.0,12.0,1.0,,5.0,2.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,82,159,359,10,10.0,52.0,74.0,34.0,51.0,36.0,44.0,19.0,13.0,2.0,137.0,213.0,10.0,7.0,34.0,16.0,5.0,
Opposition,Opposition,219,86,147,366,14,11.0,19.0,60.0,38.0,53.0,41.0,41.0,13.0,19.0,4.0,143.0,219.0,7.0,12.0,59.0,7.0,12.0,
