Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
28,"Bell, Tom",23y 48d,25 (13-0-12 52.00%),13 (0.52),←,
44,"Carrazzo, Andrew",30y 228d,174 (70-3-101 41.09%),47 (0.27),←,
41,"Casboult, Levi",24y 138d,32 (13-0-19 40.63%),28 (0.88),←,
35,"Curnow, Ed",24y 266d,62 (34-1-27 55.65%),11 (0.18),←,
15,"Docherty, Sam",20y 287d,25 (10-0-15 40.00%),8 (0.32),12 (4-0-8 33.33%),7 (0.58)
46,"Ellard, David",25y 140d,51 (25-0-26 49.02%),33 (0.65),←,
4,"Gibbs, Bryce",25y 138d,173 (79-1-93 45.95%),94 (0.54),←,
32,"Graham, Nick",20y 49d,7 (2-0-5 28.57%),2 (0.29),←,
23,"Henderson, Lachie",24y 229d,101 (47-1-53 47.03%),88 (0.87),86 (39-1-46 45.93%),85 (0.99)
40,"Jamison, Michael",28y 50d,127 (58-1-68 46.06%),2 (0.02),←,
45,"Johnson, Blaine",19y 3d,4 (1-0-3 25.00%),1 (0.25),←,
5,"Judd, Chris",30y 326d,267 (150-3-114 56.74%),221 (0.83),133 (66-1-66 50.00%),83 (0.62)
14,"McLean, Brock",28y 142d,155 (63-1-91 40.97%),74 (0.48),61 (26-0-35 42.62%),35 (0.57)
3,"Murphy, Marc",27y 12d,182 (82-1-99 45.33%),142 (0.78),←,
17,"Rowe, Sam",26y 254d,27 (11-0-16 40.74%),11 (0.41),←,
6,"Simpson, Kade",30y 87d,218 (90-2-126 41.74%),121 (0.56),←,
39,"Thomas, Dale",27y 40d,175 (109-2-64 62.86%),132 (0.75),18 (6-0-12 33.33%),11 (0.61)
42,"Tuohy, Zach",24y 233d,72 (36-0-36 50.00%),25 (0.35),←,
30,"Waite, Jarrad",31y 177d,180 (65-3-112 36.94%),243 (1.35),←,
43,"White, Simon",26y 44d,41 (23-1-17 57.32%),7 (0.17),←,
36,"Wood, Cameron",27y 149d,66 (35-0-31 53.03%),22 (0.33),2 (1-0-1 50.00%),1 (0.50)
13,"Yarran, Chris",23y 224d,101 (47-1-53 47.03%),83 (0.82),←,
Totals,Totals,25y 331d,2265 (1063-21-1181 46.93%),1408 (0.62),,
C,"Malthouse, Mick",60y 348d,706 (404-6-296 57.65%),,42 (18-0-24 42.86%),
