Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 219d,30 (5-0-25 16.67%),6 (0.20),←,
4,"Bastinac, Ryan",25y 25d,137 (68-0-69 49.64%),71 (0.52),16 (1-0-15 6.25%),5 (0.31)
8,"Bewick, Rohan",26y 281d,91 (28-0-63 30.77%),63 (0.69),←,
26,"Cutler, Tom",21y 148d,28 (6-0-22 21.43%),8 (0.29),←,
27,"Gardiner, Darcy",20y 299d,38 (9-0-29 23.68%),3 (0.08),←,
6,"Green, Josh",23y 328d,78 (28-0-50 35.90%),104 (1.33),←,
40,"Hammelmann, Matthew",20y 131d,3 (0-0-3 0.00%),,←,
11,"Hanley, Pearce",27y 245d,123 (36-0-87 29.27%),55 (0.45),←,
30,"Hipwood, Eric",18y 308d,4 (0-0-4 0.00%),9 (2.25),←,
16,"Jansen, Jarrad",21y 76d,6 (0-0-6 0.00%),4 (0.67),←,
1,"Keays, Ben",19y 145d,10 (0-0-10 0.00%),3 (0.30),←,
35,"Lester, Ryan",23y 326d,75 (24-0-51 32.00%),30 (0.40),←,
12,"Martin, Stefan",29y 243d,110 (25-1-84 23.18%),37 (0.34),53 (11-0-42 20.75%),14 (0.26)
36,"Mathieson, Rhys",19y 189d,5 (0-0-5 0.00%),1 (0.20),←,
32,"Mayes, Sam",22y 58d,68 (20-0-48 29.41%),25 (0.37),←,
25,"McStay, Daniel",21y 23d,41 (8-0-33 19.51%),30 (0.73),←,
10,"Rich, Daniel",26y 40d,137 (45-1-91 33.21%),87 (0.64),←,
5,"Robinson, Mitch",27y 40d,136 (56-1-79 41.54%),69 (0.51),36 (5-0-31 13.89%),11 (0.31)
38,"Rockliff, Tom",26y 146d,128 (39-0-89 30.47%),63 (0.49),←,
23,"Schache, Josh",18y 331d,15 (1-0-14 6.67%),16 (1.07),←,
47,"William, Reuben",18y 199d,2 (0-0-2 0.00%),,←,
15,"Zorko, Dayne",27y 159d,95 (30-0-65 31.58%),95 (1.00),←,
Totals,Totals,22y 363d,1360 (428-3-929 31.47%),779 (0.57),,
C,"Leppitsch, Justin",40y 290d,60 (12-0-48 20.00%),,←,
