Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
37,"Callinan, Ian",29y 214d,17 (12-0-5 70.59%),25 (1.47),←,
32,"Dangerfield, Patrick",22y 107d,80 (42-0-38 52.50%),81 (1.01),←,
11,"Doughty, Michael",32y 351d,222 (130-0-92 58.56%),46 (0.21),←,
26,"Douglas, Richard",25y 166d,105 (54-0-51 51.43%),73 (0.70),←,
24,"Jacobs, Sam",24y 102d,52 (26-0-26 50.00%),11 (0.21),35 (19-0-16 54.29%),8 (0.23)
20,"Jenkins, Josh",23y 164d,7 (6-0-1 85.71%),7 (1.00),←,
18,"Johncock, Graham",29y 274d,216 (119-0-97 55.09%),106 (0.49),←,
14,"Mackay, David",23y 362d,78 (48-0-30 61.54%),22 (0.28),←,
22,"Otten, Andy",23y 67d,46 (25-0-21 54.35%),3 (0.07),←,
23,"Petrenko, Jared",22y 212d,50 (22-0-28 44.00%),29 (0.58),←,
40,"Porplyzia, Jason",27y 237d,103 (63-0-40 61.17%),159 (1.54),←,
3,"Reilly, Brent",28y 252d,172 (95-0-77 55.23%),49 (0.28),←,
25,"Rutten, Ben",29y 54d,185 (108-0-77 58.38%),7 (0.04),←,
9,"Sloane, Rory",22y 126d,49 (27-0-22 55.10%),32 (0.65),←,
33,"Smith, Brodie",20y 189d,28 (17-0-11 60.71%),5 (0.18),←,
15,"Symes, Brad",27y 136d,79 (39-0-40 49.37%),8 (0.10),59 (31-0-28 52.54%),6 (0.10)
12,"Talia, Daniel",20y 293d,25 (17-0-8 68.00%),,←,
5,"Thompson, Scott",29y 129d,214 (120-0-94 56.07%),136 (0.64),175 (102-0-73 58.29%),119 (0.68)
4,"Tippett, Kurt",25y 74d,98 (50-0-48 51.02%),179 (1.83),←,
7,"van Berlo, Nathan",26y 45d,154 (89-0-65 57.79%),50 (0.32),←,
17,"Vince, Bernie",26y 293d,100 (55-0-45 55.00%),62 (0.62),←,
47,"Wright, Matthew",22y 220d,32 (17-0-15 53.13%),29 (0.91),←,
Totals,Totals,25y 235d,2112 (1181-0-931 55.92%),1119 (0.53),,
C,"Sanderson, Brenton",38y 145d,16 (13-0-3 81.25%),,←,
