Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",19y 210d,5 (3-0-2 60.00%),1 (0.20),←,
21,"Akermanis, Jason",30y 70d,252 (153-4-95 61.51%),309 (1.23),4 (2-0-2 50.00%),2 (0.50)
5,"Boyd, Matthew",24y 251d,74 (32-0-42 43.24%),20 (0.27),←,
17,"Cooney, Adam",21y 217d,71 (32-0-39 45.07%),73 (1.03),←,
4,"Cross, Daniel",24y 36d,75 (32-1-42 43.33%),13 (0.17),←,
14,"Darcy, Luke",31y 297d,210 (93-4-113 45.24%),173 (0.82),←,
10,"Eagleton, Nathan",28y 176d,199 (89-3-107 45.48%),169 (0.85),143 (63-1-79 44.41%),124 (0.87)
13,"Giansiracusa, Daniel",25y 55d,109 (42-2-65 39.45%),102 (0.94),←,
9,"Gilbee, Lindsay",25y 301d,103 (45-1-57 44.17%),54 (0.52),←,
16,"Griffen, Ryan",20y 282d,47 (25-0-22 53.19%),15 (0.32),←,
25,"Hargrave, Ryan",25y 283d,100 (41-2-57 42.00%),25 (0.25),←,
19,"Higgins, Shaun",19y 62d,11 (7-0-4 63.64%),11 (1.00),←,
6,"Johnson, Brad",30y 291d,284 (131-5-148 47.01%),420 (1.48),←,
36,"Lake, Brian",25y 67d,81 (32-0-49 39.51%),9 (0.11),←,
23,"McMahon, Jordan",23y 343d,102 (40-2-60 40.20%),37 (0.36),←,
27,"Minson, Will",22y 24d,41 (22-0-19 53.66%),13 (0.32),←,
38,"Morris, Dale",24y 127d,47 (27-0-20 57.45%),1 (0.02),←,
2,"Murphy, Robert",24y 330d,116 (44-2-70 38.79%),85 (0.73),←,
15,"Power, Sam",23y 307d,75 (28-1-46 38.00%),15 (0.20),←,
1,"Ray, Farren",21y 43d,48 (22-0-26 45.83%),20 (0.42),←,
7,"West, Scott",32y 172d,306 (143-4-159 47.39%),103 (0.34),←,
37,"Wight, Cameron",22y 30d,18 (7-0-11 38.89%),1 (0.06),←,
Totals,Totals,24y 330d,2374 (1090-31-1253 45.91%),1669 (0.70),,
C,"Eade, Rodney",49y 31d,204 (109-2-93 53.92%),,52 (28-0-24 53.85%),
