Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11 ↓,"Batchelor, Jake",1,1,,1,,,,1.0,1.0,,,,,,,,1.0,,,3.0,,,47.0
25,"Chaplin, Troy",5,4,4,9,,,1.0,2.0,1.0,,,3.0,,2.0,,1.0,8.0,,,3.0,,,100.0
30,"Conca, Reece",11,3,5,16,1,1.0,,2.0,1.0,5.0,1.0,2.0,,2.0,,4.0,12.0,1.0,,1.0,4.0,1.0,77.0
9,"Cotchin, Trent",9,,7,16,,,,4.0,1.0,2.0,6.0,4.0,1.0,2.0,,11.0,5.0,,,1.0,1.0,,81.0
3,"Deledio, Brett",12,5,17,29,1,1.0,,3.0,3.0,3.0,3.0,1.0,3.0,,,8.0,19.0,,,1.0,6.0,1.0,87.0
10,"Edwards, Shane",5,,6,11,1,,,1.0,,3.0,2.0,1.0,,,,8.0,3.0,,,1.0,1.0,,84.0
5,"Ellis, Brandon",9,3,11,20,,,,3.0,4.0,,,3.0,,,,5.0,14.0,,,2.0,,,87.0
41,"Foley, Nathan",4,3,7,11,,,,2.0,1.0,2.0,,2.0,,,,3.0,8.0,,,1.0,,,55.0
39,"Gordon, Nathan",8,6,8,16,2,,,4.0,,4.0,,,1.0,,,6.0,9.0,,1.0,3.0,,1.0,89.0
24,"Griffiths, Ben",6,3,4,10,1,2.0,5.0,1.0,,3.0,,3.0,2.0,3.0,,4.0,7.0,,1.0,1.0,,,95.0
6,"Grigg, Shaun",10,3,10,20,1,,,1.0,1.0,2.0,3.0,2.0,3.0,1.0,,5.0,16.0,,,,,,87.0
2,"Grimes, Dylan",9,8,8,17,,,,4.0,2.0,1.0,,1.0,,1.0,,4.0,13.0,3.0,,1.0,,,87.0
14,"Houli, Bachar",14,4,13,27,,,,1.0,3.0,2.0,3.0,4.0,1.0,3.0,,8.0,20.0,1.0,,,7.0,,86.0
20,"Maric, Ivan",5,4,6,11,1,,20.0,3.0,1.0,,3.0,1.0,2.0,1.0,,9.0,3.0,2.0,,2.0,,,90.0
4,"Martin, Dustin",20,4,9,29,,,,2.0,1.0,4.0,3.0,4.0,2.0,1.0,,9.0,21.0,,,1.0,,1.0,88.0
26,"Miles, Anthony",9,3,15,24,,1.0,,4.0,3.0,4.0,4.0,3.0,5.0,1.0,,10.0,13.0,,1.0,,,,89.0
38,"Morris, Steven",2,1,8,10,,,,2.0,1.0,,2.0,1.0,1.0,1.0,,3.0,7.0,,,1.0,2.0,,85.0
1,"Newman, Chris",9,5,5,14,,1.0,,1.0,3.0,1.0,,2.0,,,,2.0,11.0,,1.0,1.0,,1.0,74.0
13 ↑,"Petterd, Ricky",6,4,3,9,,,1.0,,3.0,1.0,,,,,,,8.0,,,1.0,,,35.0
18,"Rance, Alex",8,7,9,17,,,,1.0,1.0,1.0,,4.0,3.0,1.0,,5.0,13.0,2.0,,6.0,1.0,,96.0
8,"Riewoldt, Jack",10,8,2,12,3,2.0,,3.0,,4.0,,2.0,1.0,1.0,,4.0,7.0,1.0,4.0,1.0,,1.0,98.0
31,"Vlastuin, Nick",6,,7,13,,,,2.0,4.0,,,1.0,1.0,,,4.0,9.0,,,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,79,164,342,11,9.0,27.0,47.0,35.0,42.0,30.0,44.0,26.0,20.0,,113.0,227.0,10.0,8.0,32.0,22.0,6.0,
Opposition,Opposition,216,100,143,359,20,12.0,40.0,41.0,27.0,58.0,37.0,47.0,20.0,26.0,,115.0,239.0,5.0,23.0,38.0,26.0,16.0,
