Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
18,"Bishop, Matthew",24y 28d,16 (7-0-9 43.75%),3 (0.19),←,
19,"Chisholm, Scott",26y 72d,78 (29-0-49 37.18%),30 (0.38),15 (5-0-10 33.33%),5 (0.33)
8,"Farmer, Jeff",22y 45d,81 (30-0-51 37.04%),150 (1.85),←,
20,"Febey, Matthew",29y 354d,138 (63-0-75 45.65%),42 (0.30),←,
21,"Febey, Steven",29y 354d,214 (109-0-105 50.93%),31 (0.14),←,
4,"Grgic, Brent",19y 304d,40 (16-0-24 40.00%),20 (0.50),←,
15,"Hopgood, Paul",26y 18d,109 (44-0-65 40.37%),10 (0.09),←,
27,"Ingerson, Anthony",29y 299d,120 (47-0-73 39.17%),40 (0.33),83 (31-0-52 37.35%),15 (0.18)
7,"Kowal, Darren",27y 51d,104 (49-0-55 47.12%),46 (0.44),←,
36,"Leoncelli, Andrew",25y 22d,61 (25-0-36 40.98%),17 (0.28),←,
35,"McDonald, Anthony",27y 56d,51 (21-0-30 41.18%),23 (0.45),←,
23,"McDonald, James",22y 307d,40 (19-0-21 47.50%),18 (0.45),←,
9,"Neitz, David",24y 198d,135 (59-0-76 43.70%),208 (1.54),←,
43,"Rigoni, Guy",25y 12d,42 (22-0-20 52.38%),12 (0.29),←,
24,"Robertson, Russell",20y 257d,31 (15-0-16 48.39%),31 (1.00),←,
5,"Schwarz, David",27y 15d,111 (47-1-63 42.79%),173 (1.56),←,
1,"Shanahan, Jamie",31y 245d,159 (82-1-76 51.89%),,34 (18-0-16 52.94%),
42,"Walsh, Peter",23y 15d,16 (5-0-11 31.25%),1 (0.06),←,
26,"Ward, Daniel",22y 30d,19 (5-0-14 26.32%),3 (0.16),←,
34,"White, Jeff",22y 170d,73 (34-0-39 46.58%),42 (0.58),41 (21-0-20 51.22%),24 (0.59)
22,"Woewodin, Shane",23y 27d,66 (26-0-40 39.39%),22 (0.33),←,
13,"Yze, Adem",21y 321d,91 (36-0-55 39.56%),37 (0.41),←,
Totals,Totals,25y 29d,1795 (790-2-1003 44.01%),959 (0.53),,
C,"Daniher, Neale",38y 174d,44 (22-0-22 50.00%),,←,
