Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 12d,308 (162-2-144 52.92%),390 (1.27),198 (127-2-69 64.65%),266 (1.34)
24,"Bews, Jed",24y 163d,60 (34-2-24 58.33%),5 (0.08),←,
23,"Black, Aaron",27y 178d,55 (31-1-23 57.27%),69 (1.25),5 (2-1-2 50.00%),5 (1.00)
46,"Blicavs, Mark",27y 59d,120 (80-2-38 67.50%),35 (0.29),←,
36,"Crameri, Stewart",29y 289d,103 (52-1-50 50.97%),171 (1.66),4 (3-0-1 75.00%),5 (1.25)
31,"Cunico, Jordan",22y 19d,8 (6-0-2 75.00%),3 (0.38),←,
35,"Dangerfield, Patrick",28y 51d,211 (120-1-90 57.11%),242 (1.15),57 (39-1-17 69.30%),79 (1.39)
22,"Duncan, Mitch",26y 350d,167 (122-1-44 73.35%),120 (0.72),←,
28,"Gregson, Cory",21y 264d,38 (20-1-17 53.95%),20 (0.53),←,
26,"Hawkins, Tom",29y 309d,219 (159-2-58 73.06%),454 (2.07),←,
38,"Henry, Jack",19y 270d,9 (5-0-4 55.56%),,←,
41,"Jones, Jamaine",19y 239d,1 (1-0-0 100.00%),1 (1.00),←,
11,"Kelly, Tim",23y 304d,10 (6-0-4 60.00%),7 (0.70),←,
8,"Kolodjashnij, Jake",22y 290d,57 (37-2-18 66.67%),,←,
27,"Menegola, Sam",26y 80d,40 (26-1-13 66.25%),34 (0.85),←,
21,"Murdoch, Jordan",26y 64d,100 (67-2-31 68.00%),68 (0.68),←,
3,"Parfitt, Brandan",20y 29d,21 (15-0-6 71.43%),12 (0.57),←,
17,"Ratugolea, Esava",19y 306d,8 (6-0-2 75.00%),7 (0.88),←,
14,"Selwood, Joel",30y,259 (194-1-64 75.10%),148 (0.57),←,
1,"Stanley, Rhys",27y 176d,106 (52-1-53 49.53%),75 (0.71),48 (31-1-16 65.63%),35 (0.73)
44,"Stewart, Tom",25y 72d,31 (20-0-11 64.52%),3 (0.10),←,
2,"Tuohy, Zach",28y 167d,155 (70-2-83 45.81%),47 (0.30),35 (22-1-12 64.29%),7 (0.20)
Totals,Totals,25y 184d,2086 (1285-22-779 61.60%),1911 (0.92),,
C,"Scott, Chris",42y 23d,177 (124-2-51 70.62%),,←,
