Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
3,"Breuer, Shayne",25y 283d,100 (60-3-37 61.50%),97 (0.97),29 (14-2-13 51.72%),20 (0.69)
6,"Cummings, Scott",24y 153d,72 (39-4-29 56.94%),182 (2.53),32 (14-2-16 46.88%),99 (3.09)
28,"Daniels, Stephen",21y 290d,19 (8-2-9 47.37%),1 (0.05),←,
37,"Dew, Stuart",18y 306d,7 (2-1-4 35.71%),1 (0.14),←,
19,"Dickie, Donald",26y 43d,32 (14-2-16 46.88%),11 (0.34),←,
11,"Eagleton, Nathan",19y 222d,31 (14-2-15 48.39%),26 (0.84),←,
10,"Francou, Josh",23y 317d,35 (16-2-17 48.57%),23 (0.66),←,
12,"Heaver, Brent",27y 5d,88 (59-1-28 67.61%),129 (1.47),12 (6-0-6 50.00%),11 (0.92)
39,"Heuskes, Adam",22y 92d,82 (40-2-40 50.00%),6 (0.07),33 (15-2-16 48.48%),
29,"Kingsley, Adam",22y 304d,25 (13-1-11 54.00%),7 (0.28),←,
20,"Lade, Brendon",21y 345d,35 (16-2-17 48.57%),23 (0.66),←,
22,"Lockwood, Bowen",19y 354d,21 (10-1-10 50.00%),14 (0.67),←,
9,"Lyle, Brayden",25y 106d,59 (29-2-28 50.85%),10 (0.17),33 (15-2-16 48.48%),5 (0.15)
33,"Mead, Darren",27y 83d,35 (16-2-17 48.57%),2 (0.06),←,
13,"Morton, Danny",24y 354d,43 (10-1-32 24.42%),27 (0.63),13 (6-1-6 50.00%),10 (0.77)
4,"Naish, Chris",26y 266d,156 (65-2-89 42.31%),224 (1.44),13 (6-1-6 50.00%),12 (0.92)
14,"Paxman, Stephen",27y 198d,133 (37-1-95 28.20%),18 (0.14),31 (15-1-15 50.00%),
2,"Primus, Matthew",23y 159d,51 (16-2-33 33.33%),13 (0.25),31 (15-2-14 51.61%),8 (0.26)
36,"Stevens, Nick",18y 168d,8 (4-1-3 56.25%),6 (0.75),←,
16,"Tredrea, Warren",19y 178d,9 (5-0-4 55.56%),15 (1.67),←,
1,"Wanganeen, Gavin",25y 2d,157 (88-5-64 57.64%),84 (0.54),30 (15-2-13 53.33%),21 (0.70)
15,"Wilson, Michael",21y 211d,34 (16-2-16 50.00%),18 (0.53),←,
Totals,Totals,23y 135d,1232 (577-41-614 46.83%),937 (0.76),,
C,"Cahill, John",58y 54d,82 (43-2-37 53.66%),,35 (16-2-17 48.57%),
