Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Ackland, Cain",1,1,,1,,,6.0,,,1.0,,,,,,1.0,1.0,,,,,,
7,"Burgoyne, Peter",12,3,11,23,,,,2.0,2.0,4.0,3.0,1.0,,,,9.0,14.0,,,2.0,,,
25,"Carr, Josh",15,5,6,21,,,,2.0,3.0,1.0,4.0,,3.0,,,6.0,16.0,,,,,,
12,"Cockatoo-Collins, Che",10,8,9,19,4,,,1.0,,3.0,,,1.0,,,10.0,8.0,3.0,3.0,2.0,,,
35,"Cornes, Chad",13,6,5,18,1,5.0,2.0,,,3.0,1.0,2.0,,2.0,,9.0,9.0,1.0,2.0,1.0,,,
17,"Dew, Stuart",8,3,1,9,1,,,1.0,2.0,1.0,,,,,,2.0,6.0,1.0,,,,,
8,"Francis, Fabian",13,3,2,15,,,,,1.0,3.0,,,1.0,,,2.0,13.0,,,,1.0,,
10,"Francou, Josh",17,2,9,26,,,,2.0,2.0,5.0,5.0,1.0,1.0,1.0,,7.0,21.0,,1.0,2.0,,,
34,"Guerra, Brent",10,3,1,11,,,,1.0,1.0,2.0,,,1.0,,,3.0,7.0,,,1.0,,,
38,"James, Roger",9,4,11,20,,1.0,,3.0,2.0,3.0,5.0,1.0,1.0,,,9.0,10.0,,,2.0,1.0,,
29,"Kingsley, Adam",11,7,6,17,,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,,5.0,11.0,,1.0,,,,
9,"Lyle, Brayden",7,3,2,9,,,,,2.0,,,,,,,1.0,8.0,,,,,,
33,"Mead, Darren",6,5,6,12,,,3.0,1.0,1.0,1.0,,1.0,,,,3.0,8.0,,,3.0,,,
3,"Montgomery, Brett",7,6,9,16,,1.0,,2.0,2.0,,,4.0,,1.0,,8.0,8.0,1.0,1.0,4.0,1.0,,
14,"Paxman, Stephen",4,2,4,8,,,,,1.0,1.0,1.0,2.0,,1.0,,3.0,5.0,,,2.0,1.0,,
1,"Primus, Matthew",5,6,10,15,,1.0,42.0,8.0,2.0,1.0,6.0,,,3.0,,7.0,7.0,1.0,,3.0,,,
6,"Schofield, Jarrad",6,1,3,9,1,1.0,,,2.0,1.0,1.0,,1.0,,,3.0,5.0,,,,,,
36,"Stevens, Nick",19,6,7,26,2,1.0,,2.0,1.0,10.0,8.0,2.0,,,,7.0,20.0,,1.0,2.0,,,
16,"Tredrea, Warren",6,6,4,10,2,1.0,,,,2.0,,,,2.0,,6.0,5.0,4.0,5.0,4.0,,,
2,"Wakelin, Darryl",2,3,2,4,,,,1.0,2.0,,,,,,,2.0,3.0,1.0,,,,,
4,"Wanganeen, Gavin",10,2,4,14,5,2.0,,1.0,,2.0,,,1.0,,,8.0,5.0,1.0,2.0,,,,
15,"Wilson, Michael",6,1,9,15,,,,4.0,,3.0,2.0,2.0,,2.0,,8.0,5.0,1.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,86,121,318,16,14.0,53.0,33.0,27.0,49.0,39.0,18.0,11.0,13.0,,119.0,195.0,14.0,16.0,30.0,4.0,,
Opposition,Opposition,192,84,121,313,18,11.0,20.0,29.0,27.0,53.0,40.0,23.0,13.0,11.0,6.0,132.0,180.0,16.0,16.0,25.0,19.0,,
