0,1,2,3,4,5,6
←,"Round: 22 Venue: Waverley Park Date: Sat, 1-Sep-1990 2:10 PM Attendance: 43044","Round: 22 Venue: Waverley Park Date: Sat, 1-Sep-1990 2:10 PM Attendance: 43044","Round: 22 Venue: Waverley Park Date: Sat, 1-Sep-1990 2:10 PM Attendance: 43044","Round: 22 Venue: Waverley Park Date: Sat, 1-Sep-1990 2:10 PM Attendance: 43044","Round: 22 Venue: Waverley Park Date: Sat, 1-Sep-1990 2:10 PM Attendance: 43044",→
←,North Melbourne,4.3.27,5.10.40,6.15.51,8.19.67,→
←,Collingwood,6.4.40,9.8.62,16.14.110,23.18.156,→
←,Qrt margin,CW by 13,CW by 22,CW by 59,CW by 89,→
←,Qrt scores,CW 40-27,CW 22-13,CW 48-11,CW 46-16,→
←,Field umpires,"Bryan Sheehan (90), John Russo (141)","Bryan Sheehan (90), John Russo (141)","Bryan Sheehan (90), John Russo (141)","Bryan Sheehan (90), John Russo (141)",→
