Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
43,"Answerth, Noah",19y 271d,2 (2-0-0 100.00%),,←,
7,"Berry, Jarrod",21y 88d,44 (13-0-31 29.55%),23 (0.52),←,
23,"Cameron, Charlie",24y 303d,91 (53-1-37 58.79%),116 (1.27),18 (6-0-12 33.33%),29 (1.61)
26,"Cutler, Tom",24y 73d,65 (18-0-47 27.69%),32 (0.49),←,
27,"Gardiner, Darcy",23y 224d,89 (25-0-64 28.09%),4 (0.04),←,
30,"Hipwood, Eric",21y 233d,59 (17-0-42 28.81%),90 (1.53),←,
2,"Hodge, Luke",34y 323d,331 (189-2-140 57.40%),194 (0.59),26 (9-0-17 34.62%),1 (0.04)
35,"Lester, Ryan",26y 251d,119 (36-0-83 30.25%),45 (0.38),←,
17,"Lyons, Jarryd",26y 286d,99 (49-0-50 49.49%),51 (0.52),7 (5-0-2 71.43%),2 (0.29)
12,"Martin, Stefan",32y 168d,165 (42-1-122 25.76%),42 (0.25),108 (28-0-80 25.93%),19 (0.18)
11,"McCarthy, Lincoln",25y 194d,36 (28-0-8 77.78%),35 (0.97),7 (5-0-2 71.43%),10 (1.43)
6,"McCluggage, Hugh",21y 62d,47 (14-0-33 29.79%),28 (0.60),←,
46,"McInerney, Oscar",24y 298d,23 (9-0-14 39.13%),18 (0.78),←,
25,"McStay, Daniel",23y 314d,86 (23-0-63 26.74%),60 (0.70),←,
9,"Neale, Lachie",25y 345d,142 (70-0-72 49.30%),70 (0.49),7 (5-0-2 71.43%),3 (0.43)
16,"Rayner, Cam",19y 195d,29 (10-0-19 34.48%),31 (1.07),←,
10,"Rich, Daniel",28y 331d,190 (62-1-127 32.89%),104 (0.55),←,
5,"Robinson, Mitch",29y 331d,175 (69-1-105 39.71%),96 (0.55),75 (18-0-57 24.00%),38 (0.51)
28,"Taylor, Lewis",24y 76d,109 (25-0-84 22.94%),86 (0.79),←,
14,"Walker, Josh",26y 173d,81 (34-1-46 42.59%),69 (0.85),48 (15-0-33 31.25%),34 (0.71)
29,"Witherden, Alex",20y 236d,37 (12-0-25 32.43%),4 (0.11),←,
15,"Zorko, Dayne",30y 84d,151 (47-0-104 31.13%),163 (1.08),←,
Totals,Totals,25y 121d,2170 (847-7-1316 39.03%),1361 (0.63),,
C,"Fagan, Chris",57y 315d,51 (15-0-36 29.41%),,←,
