Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 275d,73 (31-2-40 43.84%),23 (0.32),←,
46,"Begley, Colm",21y 351d,29 (10-2-17 37.93%),7 (0.24),←,
20,"Black, Simon",29y 135d,231 (139-3-89 60.82%),143 (0.62),←,
36,"Bradshaw, Daniel",29y 269d,199 (113-2-84 57.29%),430 (2.16),196 (110-2-84 56.63%),430 (2.19)
17,"Brennan, Jared",24y 19d,79 (39-2-38 50.63%),56 (0.71),←,
16,"Brown, Jonathan",26y 292d,158 (102-2-54 65.19%),334 (2.11),←,
19,"Charman, Jamie",26y 31d,124 (73-3-48 60.08%),54 (0.44),←,
30,"Copeland, Robert",27y 82d,142 (83-2-57 59.15%),39 (0.27),←,
34,"Dalziell, Bradd",21y 154d,5 (2-0-3 40.00%),1 (0.20),←,
12,"Hawksley, James",19y 193d,3 (2-0-1 66.67%),,←,
33,"Hooper, Rhan",20y 220d,38 (18-1-19 48.68%),35 (0.92),←,
4,"Johnstone, Travis",28y 30d,177 (87-1-89 49.44%),128 (0.72),17 (9-0-8 52.94%),17 (1.00)
26,"Macdonald, Joel",23y 311d,56 (32-0-24 57.14%),6 (0.11),←,
9,"McGrath, Ashley",25y 88d,112 (62-1-49 55.80%),99 (0.88),←,
21,"Merrett, Daniel",23y 248d,66 (28-2-36 43.94%),16 (0.24),←,
10,"Moody, Matthew",22y 328d,33 (12-1-20 37.88%),14 (0.42),←,
24,"Patfull, Joel",23y 253d,56 (24-2-30 44.64%),19 (0.34),←,
6,"Power, Luke",28y 221d,215 (127-2-86 59.53%),190 (0.88),←,
2,"Proud, Albert",19y 345d,8 (2-0-6 25.00%),,←,
35,"Rischitelli, Michael",22y 221d,63 (28-2-33 46.03%),26 (0.41),←,
29,"Roe, Jason",24y 156d,40 (18-1-21 46.25%),6 (0.15),←,
11,"Sherman, Justin",21y 203d,71 (28-2-41 40.85%),43 (0.61),←,
Totals,Totals,24y 102d,1978 (1060-33-885 53.59%),1669 (0.84),,
C,"Matthews, Leigh",56y 168d,459 (267-8-184 59.04%),,235 (142-3-90 61.06%),
