Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",1,,2,3,,,,1.0,,,,1.0,1.0,,,4.0,,,,1.0,,,
8,"Burns, Ronnie",6,1,4,10,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,6.0,4.0,1.0,1.0,4.0,,,
35,"Chapman, Paul",11,1,4,15,1,1.0,,2.0,,6.0,1.0,2.0,2.0,1.0,,9.0,5.0,,,2.0,1.0,,
14,"Clarke, David",16,6,5,21,,2.0,,1.0,2.0,7.0,1.0,2.0,1.0,,,5.0,17.0,,,3.0,2.0,,
11,"Corey, Joel",9,2,5,14,1,1.0,,4.0,1.0,2.0,1.0,3.0,,1.0,3.0,4.0,9.0,,,2.0,1.0,,
44,"Enright, Corey",9,5,6,15,,,,,2.0,2.0,,,,,,4.0,11.0,,,1.0,,,
7,"Graham, Ben",12,9,3,15,,1.0,1.0,1.0,7.0,1.0,1.0,,1.0,,1.0,8.0,7.0,3.0,1.0,5.0,1.0,,
25,"Grgic, Brent",8,6,5,13,,,,3.0,4.0,,,1.0,,,,4.0,9.0,1.0,,2.0,,,
2,"Harley, Tom",13,10,3,16,1,2.0,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,4.0,13.0,1.0,4.0,2.0,,,
9,"Kelly, James",7,4,2,9,,1.0,,3.0,,2.0,2.0,1.0,,,,4.0,5.0,1.0,,2.0,,,
13,"Kilpatrick, Glenn",1,1,2,3,,,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,,,2.0,,,
1,"King, Steven",11,5,7,18,1,1.0,20.0,3.0,1.0,5.0,3.0,7.0,2.0,5.0,,9.0,7.0,2.0,,3.0,,,
18,"Kingsley, Kent",10,6,4,14,6,4.0,,,,1.0,,1.0,1.0,1.0,2.0,7.0,7.0,1.0,6.0,1.0,,,
45,"Ling, Cameron",9,3,9,18,,,,4.0,3.0,2.0,6.0,,1.0,,,8.0,11.0,,,1.0,,,
39,"Milburn, Darren",5,3,4,9,,,1.0,2.0,1.0,1.0,,2.0,,1.0,,2.0,8.0,,,6.0,1.0,,
15,"Riccardi, Peter",13,3,2,15,2,,,2.0,,8.0,3.0,3.0,,1.0,,6.0,10.0,1.0,2.0,1.0,1.0,,
33,"Rooke, Max",8,2,2,10,,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,8.0,1.0,,1.0,,,
27,"Sanderson, Brenton",7,4,2,9,,1.0,,3.0,,2.0,,1.0,,,,2.0,8.0,,,2.0,,,
30,"Scarlett, Matthew",5,2,6,11,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,5.0,6.0,,,5.0,,,
12,"Sholl, Brad",,,2,2,,,,,,,2.0,,,,,2.0,,,,1.0,,,
36,"Street, Peter",2,1,2,4,,,6.0,1.0,,,1.0,,1.0,,,3.0,2.0,1.0,,,,,
40,"Wojcinski, David",10,3,3,13,,1.0,1.0,5.0,2.0,2.0,2.0,1.0,,1.0,,3.0,10.0,,1.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,77,84,257,12,17.0,30.0,41.0,29.0,45.0,29.0,36.0,14.0,16.0,6.0,102.0,158.0,13.0,15.0,48.0,8.0,,
Opposition,Opposition,169,82,91,260,9,9.0,31.0,35.0,26.0,45.0,38.0,46.0,16.0,14.0,,104.0,154.0,14.0,15.0,46.0,8.0,,
