St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 17d,17 (4-0-13 23.53%),2 (0.12),←,
22,"Begley, James",20y 321d,14 (3-1-10 25.00%),1 (0.07),←,
11,"Callaghan, Craig",25y 91d,101 (29-0-72 28.71%),81 (0.80),6 (1-0-5 16.67%),12 (2.00)
6,"Delaney, Tony",25y 163d,72 (21-2-49 30.56%),25 (0.35),29 (4-1-24 15.52%),5 (0.17)
31,"Elliott, Tim",24y 269d,43 (18-0-25 41.86%),10 (0.23),←,
10,"Everitt, Peter",27y 36d,158 (69-2-87 44.30%),272 (1.72),←,
37,"Gale, Mark",25y 32d,81 (24-0-57 29.63%),21 (0.26),10 (1-0-9 10.00%),3 (0.30)
9,"Gehrig, Fraser",25y 97d,124 (64-1-59 52.02%),160 (1.29),9 (1-0-8 11.11%),1 (0.11)
25,"Hall, Barry",24y 120d,80 (32-1-47 40.63%),118 (1.48),←,
2,"Hamill, Aaron",23y 292d,103 (51-0-52 49.51%),128 (1.24),11 (2-0-9 18.18%),14 (1.27)
35,"Harvey, Robert",29y 291d,244 (115-3-126 47.75%),145 (0.59),←,
7,"Hayes, Lenny",21y 145d,49 (12-1-36 25.51%),20 (0.41),←,
8,"Hudghton, Max",24y 279d,91 (38-1-52 42.31%),5 (0.05),←,
24,"Koschitzke, Justin",18y 261d,9 (1-0-8 11.11%),,←,
44,"Milne, Stephen",21y 92d,8 (1-0-7 12.50%),10 (1.25),←,
43,"Moyle, Brett",21y 69d,23 (4-0-19 17.39%),6 (0.26),←,
1,"Peckett, Justin",28y 246d,159 (68-1-90 43.08%),22 (0.14),←,
17,"Plapp, Justin",23y 351d,34 (11-0-23 32.35%),26 (0.76),16 (1-0-15 6.25%),4 (0.25)
26,"Powell, Robert",25y 81d,63 (31-0-32 49.21%),59 (0.94),7 (2-0-5 28.57%),6 (0.86)
28,"Ryan, Damien",23y 309d,56 (24-1-31 43.75%),9 (0.16),26 (10-1-15 40.38%),3 (0.12)
4,"Thompson, Andrew",28y 230d,98 (42-1-55 43.37%),64 (0.65),←,
13,"Voss, Brett",23y 106d,46 (21-1-24 46.74%),18 (0.39),11 (2-0-9 18.18%),7 (0.64)
Totals,Totals,24y 94d,1673 (683-16-974 40.82%),1202 (0.72),,
C,"Blight, Malcolm",51y 112d,246 (138-0-108 56.10%),,11 (2-0-9 18.18%),
