Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",24y 297d,42 (23-0-19 54.76%),2 (0.05),←,
22,"Blakey, Nick",19y 122d,13 (6-0-7 46.15%),13 (1.00),←,
34,"Dawson, Jordan",22y 81d,18 (8-0-10 44.44%),12 (0.67),←,
13,"Florent, Oliver",20y 342d,46 (24-0-22 52.17%),19 (0.41),←,
9,"Hayward, Will",20y 246d,50 (29-0-21 58.00%),62 (1.24),←,
5,"Heeney, Isaac",23y 55d,94 (62-0-32 65.96%),95 (1.01),←,
29,"Hewett, George",23y 182d,85 (54-0-31 63.53%),31 (0.36),←,
10,"Jones, Zak",24y 106d,84 (49-0-35 58.33%),22 (0.26),←,
12,"Kennedy, Josh",31y 9d,238 (150-2-86 63.45%),145 (0.61),225 (145-2-78 64.89%),141 (0.63)
44,"Lloyd, Jake",25y 282d,129 (86-0-43 66.67%),28 (0.22),←,
30,"McCartin, Tom",19y 181d,26 (14-0-12 53.85%),13 (0.50),←,
43,"Melican, Lewis",22y 237d,31 (20-0-11 64.52%),1 (0.03),←,
14,"Mills, Callum",22y 88d,69 (42-0-27 60.87%),3 (0.04),←,
38,"ORiordan, Colin",23y 260d,11 (6-0-5 54.55%),1 (0.09),←,
11,"Papley, Tom",22y 351d,74 (48-0-26 64.86%),108 (1.46),←,
26,"Parker, Luke",26y 247d,187 (122-1-64 65.51%),148 (0.79),←,
24,"Rampe, Dane",29y 27d,152 (101-1-50 66.78%),6 (0.04),←,
20,"Reid, Sam",27y 184d,135 (90-2-43 67.41%),145 (1.07),←,
25,"Ronke, Ben",21y 193d,24 (13-0-11 54.17%),28 (1.17),←,
1,"Rose, James",23y 74d,12 (7-0-5 58.33%),6 (0.50),←,
8,"Rowbottom, James",18y 283d,4 (2-0-2 50.00%),,←,
18,"Sinclair, Callum",29y 279d,101 (66-1-34 65.84%),59 (0.58),72 (44-0-28 61.11%),41 (0.57)
Totals,Totals,23y 287d,1625 (1022-7-596 62.89%),947 (0.58),,
C,"Longmire, John",48y 180d,210 (137-2-71 65.71%),,←,
