Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 294d,78 (39-0-39 50.00%),5 (0.06),14 (10-0-4 71.43%),
15,"Amon, Karl",25y 311d,92 (55-0-37 59.78%),42 (0.46),←,
14,"Bergman, Miles",19y 251d,13 (9-0-4 69.23%),3 (0.23),←,
10,"Boak, Travis",32y 329d,296 (151-1-144 51.18%),183 (0.62),←,
3,"Burton, Ryan",24y 146d,85 (50-1-34 59.41%),9 (0.11),38 (25-0-13 65.79%),4 (0.11)
33,"Byrne-Jones, Darcy",25y 279d,119 (70-0-49 58.82%),6 (0.05),←,
22,"Dixon, Charlie",30y 276d,167 (82-1-84 49.40%),272 (1.63),102 (63-0-39 61.76%),178 (1.75)
28,"Drew, Willem",22y 268d,24 (15-0-9 62.50%),6 (0.25),←,
24,"Farrell, Kane",22y 101d,32 (19-0-13 59.38%),27 (0.84),←,
45,"Frederick, Martin",21y 40d,5 (3-0-2 60.00%),,←,
19,"Georgiades, Mitch",19y 271d,20 (14-0-6 70.00%),28 (1.40),←,
5,"Houston, Dan",24y 45d,90 (57-0-33 63.33%),15 (0.17),←,
1,"Jonas, Tom",30y 168d,172 (96-1-75 56.10%),1 (0.01),←,
40,"Lienert, Jarrod",26y 325d,20 (11-0-9 55.00%),1 (0.05),←,
29,"Lycett, Scott",28y 273d,118 (77-0-41 65.25%),58 (0.49),43 (29-0-14 67.44%),13 (0.30)
4,"Marshall, Todd",22y 261d,45 (33-0-12 73.33%),47 (1.04),←,
32,"Mayes, Sam",27y 37d,112 (35-0-77 31.25%),28 (0.25),11 (8-0-3 72.73%),2 (0.18)
12,"McKenzie, Trent",29y 84d,130 (48-0-82 36.92%),22 (0.17),24 (19-0-5 79.17%),
6,"Motlop, Steven",30y 106d,198 (129-2-67 65.66%),217 (1.10),63 (39-0-24 61.90%),42 (0.67)
2,"Powell-Pepper, Sam",23y 169d,84 (53-0-31 63.10%),45 (0.54),←,
20,"Rozee, Connor",21y 155d,50 (32-0-18 64.00%),53 (1.06),←,
23,"Williams, Dylan",19y 360d,1 (1-0-0 100.00%),,←,
16,"Wines, Ollie",26y 262d,172 (100-0-72 58.14%),75 (0.44),←,
Totals,Totals,25y 130d,2123 (1179-6-938 55.53%),1143 (0.54),,
C,"Hinkley, Ken",54y 269d,192 (113-0-79 58.85%),,←,
