Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",27y 162d,93 (45-1-47 48.92%),36 (0.39),71 (37-1-33 52.82%),28 (0.39)
32,"Bourke, David",20y 179d,27 (17-0-10 62.96%),3 (0.11),←,
22,"Bower, Nathan",24y 28d,61 (30-1-30 50.00%),19 (0.31),←,
17,"Broderick, Paul",26y 185d,154 (74-1-79 48.38%),117 (0.76),61 (35-1-25 58.20%),37 (0.61)
9,"Campbell, Wayne",23y 287d,111 (48-1-62 43.69%),72 (0.65),←,
15,"Charles, Justin",25y 282d,67 (35-2-30 53.73%),42 (0.63),31 (17-1-13 56.45%),18 (0.58)
10,"Daffy, Nick",23y 56d,63 (36-1-26 57.94%),83 (1.32),←,
14,"Dear, Greg",33y 80d,190 (132-1-57 69.74%),27 (0.14),53 (30-1-22 57.55%),9 (0.17)
25,"Gale, Brendon",27y 354d,136 (56-1-79 41.54%),143 (1.05),←,
1,"Gale, Michael",29y 198d,154 (68-1-85 44.48%),42 (0.27),49 (27-1-21 56.12%),13 (0.27)
2,"Gaspar, Darren",20y 47d,34 (14-0-20 41.18%),1 (0.03),13 (7-0-6 53.85%),
20,"Harrison, Ben",21y 171d,9 (5-0-4 55.56%),,7 (3-0-4 42.86%),
3,"Kellaway, Duncan",23y 140d,69 (36-1-32 52.90%),,←,
8,"Merenda, Mark",20y 251d,36 (22-0-14 61.11%),20 (0.56),←,
6,"Naish, Chris",24y 283d,123 (51-1-71 41.87%),185 (1.50),←,
7,"Prescott, Ashley",23y 299d,47 (26-1-20 56.38%),5 (0.11),←,
12,"Richardson, Matthew",21y 109d,56 (28-0-28 50.00%),170 (3.04),←,
4,"Rogers, Matthew",22y 224d,56 (31-1-24 56.25%),50 (0.89),←,
37,"Ryan, Damien",18y 338d,6 (3-0-3 50.00%),1 (0.17),←,
26,"Sullivan, Chris",23y 333d,31 (12-1-18 40.32%),23 (0.74),4 (2-0-2 50.00%),1 (0.25)
5,"Tape, Jamie",22y 92d,60 (34-1-25 57.50%),3 (0.05),←,
Totals,Totals,24y 21d,1583 (803-16-764 50.73%),1042 (0.66),,
C,"Walls, Robert",45y 351d,322 (152-2-168 47.52%),,14 (7-0-7 50.00%),
