Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 1d,35 (22-0-13 62.86%),7 (0.20),29 (19-0-10 65.52%),7 (0.24)
4,"Bontempelli, Marcus",20y 256d,56 (31-0-25 55.36%),52 (0.93),←,
5,"Boyd, Matthew",33y 345d,275 (135-2-138 49.45%),83 (0.30),←,
17,"Boyd, Tom",20y 350d,31 (16-0-15 51.61%),33 (1.06),22 (13-0-9 59.09%),25 (1.14)
12,"Cordy, Zaine",19y 284d,4 (2-0-2 50.00%),2 (0.50),←,
6,"Dahlhaus, Luke",23y 351d,108 (48-0-60 44.44%),93 (0.86),←,
35,"Daniel, Caleb",20y 30d,27 (18-0-9 66.67%),12 (0.44),←,
29,"Dickson, Tory",28y 315d,72 (34-0-38 47.22%),120 (1.67),←,
20,"Dunkley, Josh",19y 210d,10 (7-0-3 70.00%),5 (0.50),←,
30,"Hamling, Joel",23y 119d,16 (10-0-6 62.50%),,←,
13,"Hrovat, Nathan",22y 60d,27 (12-0-15 44.44%),12 (0.44),←,
7,"Hunter, Lachie",21y 237d,55 (28-0-27 50.91%),23 (0.42),←,
39,"Johannisen, Jason",23y 272d,57 (26-0-31 45.61%),18 (0.32),←,
46,"Jong, Lin",23y 63d,35 (15-0-20 42.86%),22 (0.63),←,
38,"Morris, Dale",33y 221d,225 (123-2-100 55.11%),3 (0.01),←,
42,"Picken, Liam",30y 5d,169 (82-0-87 48.52%),54 (0.32),←,
18,"Roberts, Fletcher",23y 64d,32 (16-0-16 50.00%),,←,
23,"Roughead, Jordan",25y 277d,107 (48-0-59 44.86%),21 (0.20),←,
14,"Smith, Clay",23y 87d,40 (13-0-27 32.50%),23 (0.57),←,
9,"Stringer, Jake",22y 103d,68 (35-0-33 51.47%),130 (1.91),←,
19,"Webb, Lukas",20y 155d,13 (9-0-4 69.23%),1 (0.08),←,
10,"Wood, Easton",26y 337d,101 (52-0-49 51.49%),13 (0.13),←,
Totals,Totals,24y 72d,1563 (782-4-777 50.03%),727 (0.47),,
C,"Beveridge, Luke",45y 349d,42 (27-0-15 64.29%),,←,
