St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",26y 334d,114 (47-1-66 41.67%),72 (0.63),←,
15,"Billings, Jack",19y 271d,22 (5-0-17 22.73%),21 (0.95),←,
27,"Bruce, Josh",22y 342d,31 (5-0-26 16.13%),30 (0.97),17 (4-0-13 23.53%),27 (1.59)
21,"Delaney, Luke",25y 326d,55 (20-0-35 36.36%),1 (0.02),29 (6-0-23 20.69%),
24,"Dempster, Sean",31y 116d,189 (94-3-92 50.53%),20 (0.11),135 (59-3-73 44.81%),12 (0.09)
7,"Dunstan, Luke",20y 107d,23 (6-0-17 26.09%),14 (0.61),←,
25,"Fisher, Sam",32y 310d,205 (117-4-84 58.05%),22 (0.11),←,
1,"Hickey, Tom",24y 71d,33 (8-0-25 24.24%),13 (0.39),21 (7-0-14 33.33%),8 (0.38)
18,"Longer, Billy",22y 4d,32 (5-0-27 15.63%),1 (0.03),23 (3-0-20 13.04%),1 (0.04)
37,"Lonie, Jack",18y 276d,7 (2-0-5 28.57%),6 (0.86),←,
36,"McKenzie, Daniel",18y 364d,3 (1-0-2 33.33%),,←,
16,"Newnes, Jack",22y 81d,54 (15-0-39 27.78%),5 (0.09),←,
12,"Riewoldt, Nick",32y 211d,285 (142-5-138 50.70%),623 (2.19),←,
17,"Roberton, Dylan",23y 329d,71 (31-0-40 43.66%),9 (0.13),34 (9-0-25 26.47%),4 (0.12)
5,"Savage, Shane",24y 131d,77 (46-0-31 59.74%),43 (0.56),21 (5-0-16 23.81%),6 (0.29)
13,"Schneider, Adam",31y 4d,219 (129-3-87 59.59%),253 (1.16),121 (69-2-50 57.85%),154 (1.27)
39,"Shenton, Cameron",24y 231d,19 (3-0-16 15.79%),7 (0.37),←,
40,"Sinclair, Jack",20y 93d,7 (2-0-5 28.57%),7 (1.00),←,
3,"Steven, Jack",25y 49d,97 (36-1-60 37.63%),69 (0.71),←,
4,"Templeton, Eli",19y 270d,8 (3-0-5 37.50%),4 (0.50),←,
29,"Webster, Jimmy",21y 322d,25 (5-0-20 20.00%),1 (0.04),←,
44,"Weller, Maverick",23y 92d,54 (9-0-45 16.67%),6 (0.11),22 (3-0-19 13.64%),3 (0.14)
Totals,Totals,24y 81d,1630 (731-17-882 44.85%),1227 (0.75),,
C,"Richardson, Alan",49y 364d,30 (6-0-24 20.00%),,29 (6-0-23 20.69%),
