Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",27y 308d,129 (60-0-69 46.51%),38 (0.29),←,
44,"Caven, Peter",27y 23d,85 (34-0-51 40.00%),40 (0.47),28 (13-0-15 46.43%),19 (0.68)
19,"Chalmers, Brett",24y 46d,44 (17-1-26 39.77%),7 (0.16),←,
9,"Edwards, Tyson",20y 306d,40 (19-0-21 47.50%),13 (0.32),←,
34,"Hart, Ben",22y 334d,118 (55-1-62 47.03%),24 (0.20),←,
11,"James, Brett",24y 175d,53 (24-1-28 46.23%),28 (0.53),11 (7-0-4 63.64%),2 (0.18)
35,"Jameson, Rod",26y 343d,118 (58-1-59 49.58%),86 (0.73),←,
3,"Jarman, Darren",30y 131d,137 (80-0-57 58.39%),177 (1.29),28 (15-0-13 53.57%),55 (1.96)
28,"Johnson, Kane",19y 85d,13 (8-0-5 61.54%),3 (0.23),←,
5,"Koster, Kym",24y 127d,56 (32-1-23 58.04%),21 (0.38),18 (12-0-6 66.67%),8 (0.44)
27,"Liptak, Matthew",27y 39d,108 (54-1-53 50.46%),123 (1.14),←,
23,"McLeod, Andrew",20y 308d,45 (21-0-24 46.67%),43 (0.96),←,
6,"Modra, Tony",28y 99d,96 (42-1-53 44.27%),387 (4.03),←,
21,"Ormond-Allen, Trent",20y 362d,18 (10-0-8 55.56%),1 (0.06),10 (6-0-4 60.00%),
15,"Pittman, David",28y 105d,84 (38-1-45 45.83%),21 (0.25),←,
52,"Rehn, Shaun",25y 295d,77 (41-1-35 53.90%),27 (0.35),←,
32,"Ricciuto, Mark",22y,94 (42-1-51 45.21%),58 (0.62),←,
10,"Robran, Matthew",26y 81d,53 (26-0-27 49.06%),50 (0.94),46 (22-0-24 47.83%),45 (0.98)
7,"Smart, Nigel",28y 18d,131 (61-1-69 46.95%),67 (0.51),←,
12,"Tregenza, Simon",26y 91d,96 (49-1-46 51.56%),16 (0.17),←,
30,"Vardy, Peter",21y 133d,18 (8-0-10 44.44%),16 (0.89),←,
Totals,Totals,24y 336d,1613 (779-12-822 48.30%),1246 (0.77),,
C,"Blight, Malcolm",47y 112d,172 (102-0-70 59.30%),,11 (7-0-4 63.64%),
