Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
12,"Bedford, Toby",21y 346d,10 (8-0-2 80.00%),2 (0.20),←,
17,"Bowey, Jake",19y 238d,15 (15-0-0 100.00%),2 (0.13),←,
10,"Brayshaw, Angus",26y 119d,127 (70-1-56 55.51%),46 (0.36),←,
50,"Brown, Ben",29y 169d,148 (82-1-65 55.74%),325 (2.20),18 (16-1-1 91.67%),38 (2.11)
31,"Fritsch, Bayley",25y 153d,93 (56-1-36 60.75%),134 (1.44),←,
11,"Gawn, Max",30y 129d,167 (81-1-85 48.80%),82 (0.49),←,
4,"Harmes, James",26y 215d,130 (70-0-60 53.85%),73 (0.56),←,
29,"Hunt, Jayden",27y 35d,102 (55-1-46 54.41%),43 (0.42),←,
6,"Jackson, Luke",20y 221d,37 (30-1-6 82.43%),24 (0.65),←,
23,"Jordon, James",21y 139d,33 (28-1-4 86.36%),7 (0.21),←,
15,"Langdon, Ed",26y 96d,117 (61-1-55 52.56%),52 (0.44),49 (36-1-12 74.49%),19 (0.39)
8,"Lever, Jake",26y 64d,121 (79-1-41 65.70%),3 (0.02),65 (41-1-23 63.85%),
1,"May, Steven",30y 118d,179 (75-2-102 42.46%),23 (0.13),56 (37-1-18 66.96%),2 (0.04)
25,"McDonald, Tom",29y 232d,200 (88-1-111 44.25%),150 (0.75),←,
30,"Neal-Bullen, Alex",26y 119d,112 (66-1-45 59.38%),80 (0.71),←,
13,"Oliver, Clayton",24y 290d,132 (77-1-54 58.71%),41 (0.31),←,
5,"Petracca, Christian",26y 124d,135 (76-1-58 56.67%),130 (0.96),←,
35,"Petty, Harry",22y 177d,33 (19-1-13 59.09%),6 (0.18),←,
36,"Pickett, Kysaiah",20y 340d,46 (34-1-11 75.00%),56 (1.22),←,
24,"Rivers, Trent",20y 282d,41 (32-1-8 79.27%),4 (0.10),←,
9,"Spargo, Charlie",22y 164d,67 (48-1-18 72.39%),46 (0.69),←,
32,"Sparrow, Tom",21y 342d,35 (26-1-8 75.71%),11 (0.31),←,
7,"Viney, Jack",28y 25d,157 (67-1-89 42.99%),45 (0.29),←,
Totals,Totals,25y 5d,2237 (1243-21-973 55.57%),1385 (0.62),,
C,"Goodwin, Simon",45y 133d,119 (69-1-49 58.40%),,118 (69-1-48 58.90%),
