Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 317d,118 (52-2-64 44.92%),37 (0.31),43 (23-1-19 54.65%),8 (0.19)
11,"Aish, James",26y 285d,141 (63-1-77 45.04%),29 (0.21),59 (30-1-28 51.69%),6 (0.10)
41,"Banfield, Bailey",24y 175d,59 (28-1-30 48.31%),31 (0.53),←,
8,"Brayshaw, Andrew",22y 285d,98 (45-1-52 46.43%),31 (0.32),←,
17,"Brodie, Will",23y 362d,47 (18-1-28 39.36%),9 (0.19),22 (15-1-6 70.45%),6 (0.27)
27,"Chapman, Heath",20y 201d,21 (13-1-7 64.29%),1 (0.05),←,
6,"Clark, Jordan",21y 308d,54 (36-1-17 67.59%),18 (0.33),22 (15-1-6 70.45%),3 (0.14)
36,"Cox, Brennan",24y 7d,80 (36-1-43 45.63%),28 (0.35),←,
4,"Darcy, Sean",24y 69d,81 (36-1-44 45.06%),34 (0.42),←,
32,"Frederick, Michael",22y 95d,37 (22-1-14 60.81%),35 (0.95),←,
7,"Fyfe, Nat",30y 336d,209 (109-2-98 52.63%),170 (0.81),←,
22,"Meek, Lloyd",24y 120d,15 (9-0-6 60.00%),3 (0.20),←,
16,"Mundy, David",37y 31d,374 (191-2-181 51.34%),160 (0.43),←,
30,"ODriscoll, Nathan",20y 95d,10 (9-0-1 90.00%),9 (0.90),←,
25,"Pearce, Alex",27y 72d,82 (39-1-42 48.17%),4 (0.05),←,
13,"Ryan, Luke",26y 195d,107 (50-1-56 47.20%),3 (0.03),←,
5,"Schultz, Lachie",24y 263d,65 (32-1-32 50.00%),66 (1.02),←,
3,"Serong, Caleb",21y 192d,56 (30-1-25 54.46%),14 (0.25),←,
39,"Switkowski, Sam",25y 273d,44 (23-0-21 52.27%),27 (0.61),←,
18,"Tucker, Darcy",25y 209d,108 (42-0-66 38.89%),35 (0.32),←,
31,"Walker, Brandon",19y 307d,29 (19-1-9 67.24%),1 (0.03),←,
10,"Walters, Michael",31y 225d,200 (101-2-97 51.00%),310 (1.55),←,
26,"Young, Hayden",21y 131d,33 (18-1-14 56.06%),1 (0.03),←,
Totals,Totals,24y 357d,2068 (1021-23-1024 49.37%),1056 (0.51),,
C,"Longmuir, Justin",41y 211d,59 (30-1-28 51.69%),,←,
