Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 268d,72 (30-2-40 43.06%),23 (0.32),←,
46,"Begley, Colm",21y 344d,28 (9-2-17 35.71%),7 (0.25),←,
20,"Black, Simon",29y 128d,230 (138-3-89 60.65%),143 (0.62),←,
36,"Bradshaw, Daniel",29y 262d,198 (112-2-84 57.07%),428 (2.16),195 (109-2-84 56.41%),428 (2.19)
17,"Brennan, Jared",24y 12d,78 (38-2-38 50.00%),56 (0.72),←,
16,"Brown, Jonathan",26y 285d,157 (101-2-54 64.97%),331 (2.11),←,
19,"Charman, Jamie",26y 24d,123 (72-3-48 59.76%),54 (0.44),←,
34,"Dalziell, Bradd",21y 147d,4 (1-0-3 25.00%),,←,
39,"Drummond, Josh",25y 112d,45 (20-1-24 45.56%),22 (0.49),←,
12,"Hawksley, James",19y 186d,2 (1-0-1 50.00%),,←,
14,"Henderson, Lachie",18y 239d,7 (4-0-3 57.14%),2 (0.29),←,
33,"Hooper, Rhan",20y 213d,37 (17-1-19 47.30%),32 (0.86),←,
4,"Johnstone, Travis",28y 23d,176 (86-1-89 49.15%),128 (0.73),16 (8-0-8 50.00%),17 (1.06)
9,"McGrath, Ashley",25y 81d,111 (61-1-49 55.41%),99 (0.89),←,
21,"Merrett, Daniel",23y 241d,65 (27-2-36 43.08%),16 (0.25),←,
8,"Notting, Tim",29y 293d,196 (115-3-78 59.44%),132 (0.67),←,
24,"Patfull, Joel",23y 246d,55 (23-2-30 43.64%),18 (0.33),←,
6,"Power, Luke",28y 214d,214 (126-2-86 59.35%),189 (0.88),←,
2,"Proud, Albert",19y 338d,7 (1-0-6 14.29%),,←,
35,"Rischitelli, Michael",22y 214d,62 (27-2-33 45.16%),25 (0.40),←,
29,"Roe, Jason",24y 149d,39 (17-1-21 44.87%),6 (0.15),←,
11,"Sherman, Justin",21y 196d,70 (27-2-41 40.00%),43 (0.61),←,
Totals,Totals,24y 92d,1976 (1053-34-889 53.29%),1754 (0.89),,
C,"Matthews, Leigh",56y 161d,458 (266-8-184 58.95%),,234 (141-3-90 60.90%),
