Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
5,"Collins, Andrew",30y 5d,173 (120-0-53 69.36%),33 (0.19),←,
26,"Cooper, Paul",27y 24d,69 (44-0-25 63.77%),8 (0.12),←,
9,"Crawford, Shane",20y 233d,47 (28-0-19 59.57%),44 (0.94),←,
13,"Dear, Paul",28y 123d,108 (73-0-35 67.59%),76 (0.70),←,
19,"Dunstall, Jason",30y 259d,213 (158-0-55 74.18%),1036 (4.86),←,
34,"Graham, Mark",22y 48d,26 (16-0-10 61.54%),3 (0.12),←,
2,"Holland, Nick",20y 275d,7 (3-0-4 42.86%),2 (0.29),←,
17,"Hudson, Paul",24y 284d,101 (67-0-34 66.34%),209 (2.07),←,
11,"Jarman, Darren",28y 92d,92 (61-0-31 66.30%),113 (1.23),←,
1,"Jencke, Ray",29y 36d,157 (107-0-50 68.15%),27 (0.17),←,
20,"Maginness, Scott",28y 271d,115 (79-0-36 68.70%),7 (0.06),←,
28,"McDonald, Alex",25y 76d,38 (23-0-15 60.53%),22 (0.58),←,
8,"Minton-Connell, Simon",26y 4d,69 (15-0-54 21.74%),222 (3.22),4 (2-0-2 50.00%),3 (0.75)
44,"Platten, John",32y 44d,205 (145-0-60 70.73%),200 (0.98),←,
18,"Pritchard, Darrin",29y 40d,172 (121-0-51 70.35%),90 (0.52),←,
10,"Robran, Jonathon",22y 191d,3 (2-0-1 66.67%),,←,
21,"Stevenson, Shayne",24y 322d,21 (6-0-15 28.57%),17 (0.81),10 (6-0-4 60.00%),8 (0.80)
29,"Tallis, Rayden",19y 325d,23 (13-0-10 56.52%),6 (0.26),←,
25,"Taylor, Jason",26y 219d,61 (34-0-27 55.74%),28 (0.46),54 (33-0-21 61.11%),24 (0.44)
30,"Woods, Tony",25y 302d,32 (17-0-15 53.13%),10 (0.31),1 (1-0-0 100.00%),
33,"Young, Matthew",22y 225d,11 (8-0-3 72.73%),2 (0.18),←,
Totals,Totals,25y 353d,1743 (1140-0-603 65.40%),2155 (1.24),,
C,"Knights, Peter",43y 31d,87 (32-0-55 36.78%),,28 (16-0-12 57.14%),
