St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Abbott, Ryan",29y 73d,6 (4-0-2 66.67%),5 (0.83),1 (1-0-0 100.00%),1 (1.00)
26,"Battle, Josh",22y 5d,37 (16-0-21 43.24%),21 (0.57),←,
15,"Billings, Jack",25y 19d,122 (47-1-74 38.93%),87 (0.71),←,
16,"Butler, Dan",24y 95d,60 (40-0-20 66.67%),78 (1.30),15 (9-0-6 60.00%),25 (1.67)
11,"Clark, Hunter",21y 164d,43 (18-1-24 43.02%),6 (0.14),←,
1,"Coffield, Nick",20y 319d,32 (12-1-19 39.06%),1 (0.03),←,
14,"Geary, Jarryn",32y 75d,200 (99-2-99 50.00%),31 (0.16),←,
8,"Hill, Bradley",27y 59d,164 (103-0-61 62.80%),80 (0.49),15 (9-0-6 60.00%),1 (0.07)
20,"Howard, Dougal",24y 165d,60 (32-0-28 53.33%),15 (0.25),15 (9-0-6 60.00%),1 (0.07)
3,"Jones, Zak",25y 175d,103 (57-0-46 55.34%),28 (0.27),13 (8-0-5 61.54%),5 (0.38)
25,"Kent, Dean",26y 195d,87 (32-0-55 36.78%),84 (0.97),24 (12-0-12 50.00%),21 (0.88)
21,"Long, Ben",23y 16d,42 (15-1-26 36.90%),21 (0.50),←,
13,"Lonie, Jack",24y 24d,72 (29-0-43 40.28%),65 (0.90),←,
43,"Marsh, Jonathon",24y 325d,25 (11-0-14 44.00%),3 (0.12),10 (5-0-5 50.00%),3 (0.30)
19,"Marshall, Rowan",24y 287d,48 (18-0-30 37.50%),25 (0.52),←,
33,"Paton, Ben",21y 323d,31 (14-0-17 45.16%),4 (0.13),←,
30,"Phillips, Ed",22y 161d,15 (4-0-11 26.67%),4 (0.27),←,
6,"Ross, Sebastian",27y 122d,136 (50-2-84 37.50%),22 (0.16),←,
18,"Ryder, Paddy",32y 176d,254 (128-4-122 51.18%),177 (0.70),11 (7-0-4 63.64%),6 (0.55)
35,"Sinclair, Jack",25y 207d,94 (37-1-56 39.89%),40 (0.43),←,
9,"Steele, Jack",24y 268d,93 (38-1-54 41.40%),33 (0.35),76 (30-1-45 40.13%),24 (0.32)
44,"Wilkie, Callum",24y 180d,37 (18-0-19 48.65%),,←,
Totals,Totals,25y 73d,1761 (822-14-925 46.68%),830 (0.47),,
C,"Ratten, Brett",49y 57d,141 (72-1-68 51.42%),,21 (12-0-9 57.14%),
