Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Aarts, Jake",3,2,2,5,1,,,,,2.0,,3.0,,2.0,,1.0,4.0,,,,2.0,,76.0
12,"Astbury, David",10,6,7,17,,,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,,6.0,12.0,1.0,,2.0,1.0,,77.0
7,"Baker, Liam",8,4,8,16,,,,3.0,3.0,1.0,1.0,5.0,2.0,1.0,,5.0,11.0,,,3.0,,,89.0
21,"Balta, Noah",8,5,5,13,1,,3.0,1.0,2.0,2.0,1.0,,1.0,,,7.0,7.0,3.0,,2.0,,,82.0
29,"Bolton, Shai",9,4,11,20,,1.0,,1.0,1.0,4.0,4.0,3.0,,,,12.0,10.0,,1.0,3.0,,2.0,76.0
35,"Broad, Nathan",9,6,6,15,,,,1.0,3.0,1.0,,,1.0,,,8.0,8.0,2.0,,6.0,,,88.0
22,"Caddy, Josh",10,7,9,19,,1.0,,3.0,,,1.0,,3.0,,,6.0,13.0,,1.0,,,,81.0
11,"Castagna, Jason",11,9,5,16,2,,,,,3.0,,1.0,1.0,,,4.0,11.0,,2.0,,,,76.0
9,"Cotchin, Trent",22,5,5,27,,,,2.0,2.0,7.0,1.0,7.0,1.0,1.0,,7.0,19.0,,,,,1.0,75.0
10,"Edwards, Shane",16,7,9,25,,,,2.0,7.0,1.0,,5.0,,2.0,,4.0,18.0,,,,1.0,,81.0
34,"Graham, Jack",7,1,8,15,,1.0,,4.0,3.0,3.0,3.0,3.0,1.0,2.0,,6.0,13.0,,,1.0,,,82.0
2,"Grimes, Dylan",5,8,5,10,,,,2.0,3.0,1.0,,,,,,3.0,8.0,,,8.0,,,90.0
23,"Lambert, Kane",18,9,6,24,,,,3.0,1.0,7.0,,6.0,3.0,2.0,,8.0,15.0,1.0,,3.0,,1.0,81.0
19,"Lynch, Tom",8,7,1,9,2,1.0,,,,5.0,,4.0,,3.0,,6.0,4.0,4.0,3.0,3.0,,1.0,96.0
4,"Martin, Dustin",12,7,16,28,1,,,1.0,,9.0,4.0,2.0,1.0,,3.0,10.0,19.0,,2.0,,2.0,2.0,82.0
33,"McIntosh, Kamdyn",11,5,2,13,,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,,5.0,8.0,,,3.0,,,78.0
25,"Nankervis, Toby",8,2,4,12,,1.0,20.0,,2.0,1.0,4.0,5.0,1.0,3.0,,7.0,2.0,1.0,1.0,1.0,,,72.0
50,"Pickett, Marlion",9,5,5,14,,,,4.0,,2.0,1.0,4.0,3.0,1.0,,5.0,9.0,,,3.0,,,73.0
3,"Prestia, Dion",13,4,16,29,,,,4.0,1.0,5.0,4.0,3.0,2.0,,2.0,8.0,21.0,,,1.0,,,83.0
8,"Riewoldt, Jack",7,4,2,9,4,1.0,,1.0,,1.0,,,,,1.0,2.0,7.0,,3.0,1.0,,1.0,90.0
17,"Rioli, Daniel",4,3,3,7,,4.0,,4.0,,,,3.0,1.0,3.0,,3.0,5.0,1.0,3.0,1.0,,,83.0
5,"Ross, Jack",,,,,,,,,,,,,,,,,,,,,,,
15,"Short, Jayden",14,6,8,22,,,,2.0,6.0,1.0,1.0,2.0,1.0,,,5.0,12.0,,,2.0,9.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,116,143,365,11,12.0,24.0,42.0,38.0,58.0,26.0,59.0,25.0,22.0,6.0,128.0,236.0,13.0,16.0,43.0,15.0,8.0,
Opposition,Opposition,231,137,167,398,7,7.0,25.0,36.0,46.0,45.0,23.0,67.0,22.0,25.0,,117.0,288.0,10.0,11.0,55.0,9.0,5.0,
