Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",28y 69d,102 (50-1-51 49.51%),37 (0.36),80 (42-1-37 53.13%),29 (0.36)
30,"Bourke, David",21y 86d,36 (23-0-13 63.89%),3 (0.08),←,
11,"Bowden, Joel",18y 288d,7 (5-0-2 71.43%),6 (0.86),←,
17,"Broderick, Paul",27y 92d,164 (80-1-83 49.09%),119 (0.73),71 (41-1-29 58.45%),39 (0.55)
9,"Campbell, Wayne",24y 194d,121 (54-1-66 45.04%),77 (0.64),←,
15,"Charles, Justin",26y 189d,77 (41-2-34 54.55%),49 (0.64),41 (23-1-17 57.32%),25 (0.61)
10,"Daffy, Nick",23y 329d,69 (40-1-28 58.70%),97 (1.41),←,
25,"Gale, Brendon",28y 261d,146 (62-1-83 42.81%),163 (1.12),←,
1,"Gale, Michael",30y 105d,164 (74-1-89 45.43%),44 (0.27),59 (33-1-25 56.78%),15 (0.25)
2,"Gaspar, Darren",20y 320d,43 (19-0-24 44.19%),2 (0.05),22 (12-0-10 54.55%),1 (0.05)
16,"Holland, Ben",19y 330d,13 (8-0-5 61.54%),5 (0.38),←,
3,"Kellaway, Duncan",24y 47d,79 (42-1-36 53.80%),,←,
36,"Manfield, Matthew",19y 356d,7 (2-0-5 28.57%),1 (0.14),2 (2-0-0 100.00%),1 (0.50)
8,"Merenda, Mark",21y 158d,46 (28-0-18 60.87%),29 (0.63),←,
6,"Naish, Chris",25y 190d,133 (57-1-75 43.23%),201 (1.51),←,
26,"Nichols, Trent",27y 363d,95 (38-1-56 40.53%),91 (0.96),58 (18-0-40 31.03%),49 (0.84)
13,"Powell, Robert",21y 17d,10 (6-0-4 60.00%),16 (1.60),←,
12,"Richardson, Matthew",22y 17d,66 (34-0-32 51.52%),213 (3.23),←,
4,"Rogers, Matthew",23y 131d,66 (37-1-28 56.82%),58 (0.88),←,
37,"Ryan, Damien",19y 245d,13 (8-0-5 61.54%),1 (0.08),←,
41,"Turner, Scott",26y 309d,105 (43-0-62 40.95%),32 (0.30),←,
Totals,Totals,23y 334d,1562 (751-12-799 48.08%),1244 (0.80),,
C,"Walls, Robert",46y 258d,332 (158-2-172 47.89%),,24 (13-0-11 54.17%),
